OID_,Name,FID_ch3archydrowatersheds2021061_nad83zn8,HydroID,Name_1,LakeAddChe,Shape_Leng,Shape_Length,Shape_Area,Area_km2,Area_km2geodesic
1715,At,74,0,siteSC-4B,Y,112154.2356,13913.16609,2585405.905,2.585405905,2.587515891
1716,At,78,0,siteSC-5B,Y,162850.4689,13913.16609,2585405.905,2.585405905,2.587515891
1717,At,79,0,siteSC-6B,Y,194569.6103,13913.16609,2585405.905,2.585405905,2.587515891
1718,At,82,0,siteSC-7B,Y,213971.6585,13913.16609,2585405.905,2.585405905,2.587515891
1719,At,56,0,SC-8B,Y,237453.753,59.1993309,30.65623536,3.06562E-05,3.0697E-05
1720,At,58,0,siteSC-9A,Y,258694.6456,59.1993309,30.65623536,3.06562E-05,3.0697E-05
1721,At,59,0,siteSCoutlet170710,Y,263523.1099,59.1993309,30.65623536,3.06562E-05,3.0697E-05
1722,At,60,0,siteSCoutlet170807,Y,267972.9067,59.1993309,30.65623536,3.06562E-05,3.0697E-05
1723,At,74,0,siteSC-4B,Y,112154.2356,59.1993309,30.65623536,3.06562E-05,3.0697E-05
1724,At,78,0,siteSC-5B,Y,162850.4689,59.1993309,30.65623536,3.06562E-05,3.0697E-05
1725,At,79,0,siteSC-6B,Y,194569.6103,59.1993309,30.65623536,3.06562E-05,3.0697E-05
1726,At,82,0,siteSC-7B,Y,213971.6585,59.1993309,30.65623536,3.06562E-05,3.0697E-05
1727,At,56,0,SC-8B,Y,237453.753,2915.441911,412601.9534,0.412601953,0.412892949
1728,At,58,0,siteSC-9A,Y,258694.6456,2915.441911,412601.9534,0.412601953,0.412892949
1729,At,59,0,siteSCoutlet170710,Y,263523.1099,2915.441911,412601.9534,0.412601953,0.412892949
1730,At,60,0,siteSCoutlet170807,Y,267972.9067,2915.441911,412601.9534,0.412601953,0.412892949
1731,At,78,0,siteSC-5B,Y,162850.4689,2915.441911,412601.9534,0.412601953,0.412892949
1732,At,79,0,siteSC-6B,Y,194569.6103,2915.441911,412601.9534,0.412601953,0.412892949
1733,At,82,0,siteSC-7B,Y,213971.6585,2915.441911,412601.9534,0.412601953,0.412892949
1734,MhMrMm,56,0,SC-8B,Y,237453.753,2915.441911,412601.9534,0.412601953,0.412892949
1735,MhMrMm,58,0,siteSC-9A,Y,258694.6456,2915.441911,412601.9534,0.412601953,0.412892949
1736,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,2915.441911,412601.9534,0.412601953,0.412892949
1737,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,2915.441911,412601.9534,0.412601953,0.412892949
1738,MhMrMm,78,0,siteSC-5B,Y,162850.4689,2915.441911,412601.9534,0.412601953,0.412892949
1739,MhMrMm,79,0,siteSC-6B,Y,194569.6103,2915.441911,412601.9534,0.412601953,0.412892949
1740,MhMrMm,82,0,siteSC-7B,Y,213971.6585,2915.441911,412601.9534,0.412601953,0.412892949
1741,At,56,0,SC-8B,Y,237453.753,5646.566397,629525.9847,0.629525985,0.629948027
1742,At,58,0,siteSC-9A,Y,258694.6456,5646.566397,629525.9847,0.629525985,0.629948027
1743,At,59,0,siteSCoutlet170710,Y,263523.1099,5646.566397,629525.9847,0.629525985,0.629948027
1744,At,60,0,siteSCoutlet170807,Y,267972.9067,5646.566397,629525.9847,0.629525985,0.629948027
1745,At,78,0,siteSC-5B,Y,162850.4689,5646.566397,629525.9847,0.629525985,0.629948027
1746,At,79,0,siteSC-6B,Y,194569.6103,5646.566397,629525.9847,0.629525985,0.629948027
1747,At,82,0,siteSC-7B,Y,213971.6585,5646.566397,629525.9847,0.629525985,0.629948027
1748,MhMrMm,56,0,SC-8B,Y,237453.753,5646.566397,629525.9847,0.629525985,0.629948027
1749,MhMrMm,58,0,siteSC-9A,Y,258694.6456,5646.566397,629525.9847,0.629525985,0.629948027
1750,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,5646.566397,629525.9847,0.629525985,0.629948027
1751,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,5646.566397,629525.9847,0.629525985,0.629948027
1752,MhMrMm,78,0,siteSC-5B,Y,162850.4689,5646.566397,629525.9847,0.629525985,0.629948027
1753,MhMrMm,79,0,siteSC-6B,Y,194569.6103,5646.566397,629525.9847,0.629525985,0.629948027
1754,MhMrMm,82,0,siteSC-7B,Y,213971.6585,5646.566397,629525.9847,0.629525985,0.629948027
1755,Gt,56,0,SC-8B,Y,237453.753,915.7024067,44190.31121,0.044190311,0.044224006
1756,Gt,58,0,siteSC-9A,Y,258694.6456,915.7024067,44190.31121,0.044190311,0.044224006
1757,Gt,59,0,siteSCoutlet170710,Y,263523.1099,915.7024067,44190.31121,0.044190311,0.044224006
1758,Gt,60,0,siteSCoutlet170807,Y,267972.9067,915.7024067,44190.31121,0.044190311,0.044224006
1759,Gt,78,0,siteSC-5B,Y,162850.4689,915.7024067,44190.31121,0.044190311,0.044224006
1760,Gt,79,0,siteSC-6B,Y,194569.6103,915.7024067,44190.31121,0.044190311,0.044224006
1761,Gt,82,0,siteSC-7B,Y,213971.6585,915.7024067,44190.31121,0.044190311,0.044224006
1762,MhMrMm,56,0,SC-8B,Y,237453.753,915.7024067,44190.31121,0.044190311,0.044224006
1763,MhMrMm,58,0,siteSC-9A,Y,258694.6456,915.7024067,44190.31121,0.044190311,0.044224006
1764,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,915.7024067,44190.31121,0.044190311,0.044224006
1765,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,915.7024067,44190.31121,0.044190311,0.044224006
1766,MhMrMm,78,0,siteSC-5B,Y,162850.4689,915.7024067,44190.31121,0.044190311,0.044224006
1767,MhMrMm,79,0,siteSC-6B,Y,194569.6103,915.7024067,44190.31121,0.044190311,0.044224006
1768,MhMrMm,82,0,siteSC-7B,Y,213971.6585,915.7024067,44190.31121,0.044190311,0.044224006
1769,Gt,56,0,SC-8B,Y,237453.753,2108.78189,205937.1027,0.205937103,0.206099968
1770,Gt,58,0,siteSC-9A,Y,258694.6456,2108.78189,205937.1027,0.205937103,0.206099968
1771,Gt,59,0,siteSCoutlet170710,Y,263523.1099,2108.78189,205937.1027,0.205937103,0.206099968
1772,Gt,60,0,siteSCoutlet170807,Y,267972.9067,2108.78189,205937.1027,0.205937103,0.206099968
1773,Gt,78,0,siteSC-5B,Y,162850.4689,2108.78189,205937.1027,0.205937103,0.206099968
1774,Gt,79,0,siteSC-6B,Y,194569.6103,2108.78189,205937.1027,0.205937103,0.206099968
1775,Gt,82,0,siteSC-7B,Y,213971.6585,2108.78189,205937.1027,0.205937103,0.206099968
1776,MhMrMm,56,0,SC-8B,Y,237453.753,2108.78189,205937.1027,0.205937103,0.206099968
1777,MhMrMm,58,0,siteSC-9A,Y,258694.6456,2108.78189,205937.1027,0.205937103,0.206099968
1778,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,2108.78189,205937.1027,0.205937103,0.206099968
1779,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,2108.78189,205937.1027,0.205937103,0.206099968
1780,MhMrMm,78,0,siteSC-5B,Y,162850.4689,2108.78189,205937.1027,0.205937103,0.206099968
1781,MhMrMm,79,0,siteSC-6B,Y,194569.6103,2108.78189,205937.1027,0.205937103,0.206099968
1782,MhMrMm,82,0,siteSC-7B,Y,213971.6585,2108.78189,205937.1027,0.205937103,0.206099968
1783,ApAt,56,0,SC-8B,Y,237453.753,353.5996938,1923.375914,0.001923376,0.001924596
1784,ApAt,58,0,siteSC-9A,Y,258694.6456,353.5996938,1923.375914,0.001923376,0.001924596
1785,ApAt,59,0,siteSCoutlet170710,Y,263523.1099,353.5996938,1923.375914,0.001923376,0.001924596
1786,ApAt,60,0,siteSCoutlet170807,Y,267972.9067,353.5996938,1923.375914,0.001923376,0.001924596
1787,ApAt,74,0,siteSC-4B,Y,112154.2356,353.5996938,1923.375914,0.001923376,0.001924596
1788,ApAt,78,0,siteSC-5B,Y,162850.4689,353.5996938,1923.375914,0.001923376,0.001924596
1789,ApAt,79,0,siteSC-6B,Y,194569.6103,353.5996938,1923.375914,0.001923376,0.001924596
1790,ApAt,82,0,siteSC-7B,Y,213971.6585,353.5996938,1923.375914,0.001923376,0.001924596
1791,MhMrMm,56,0,SC-8B,Y,237453.753,6256.942844,489606.6128,0.489606613,0.48999363
1792,MhMrMm,58,0,siteSC-9A,Y,258694.6456,6256.942844,489606.6128,0.489606613,0.48999363
1793,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,6256.942844,489606.6128,0.489606613,0.48999363
1794,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,6256.942844,489606.6128,0.489606613,0.48999363
1795,MhMrMm,73,0,site38,Y,12122.56923,6256.942844,489606.6128,0.489606613,0.48999363
1796,MhMrMm,78,0,siteSC-5B,Y,162850.4689,6256.942844,489606.6128,0.489606613,0.48999363
1797,MhMrMm,79,0,siteSC-6B,Y,194569.6103,6256.942844,489606.6128,0.489606613,0.48999363
1798,MhMrMm,82,0,siteSC-7B,Y,213971.6585,6256.942844,489606.6128,0.489606613,0.48999363
1799,MhMrMm,56,0,SC-8B,Y,237453.753,27.38565708,29.02765684,2.90277E-05,2.90536E-05
1800,MhMrMm,58,0,siteSC-9A,Y,258694.6456,27.38565708,29.02765684,2.90277E-05,2.90536E-05
1801,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,27.38565708,29.02765684,2.90277E-05,2.90536E-05
1802,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,27.38565708,29.02765684,2.90277E-05,2.90536E-05
1803,MhMrMm,73,0,site38,Y,12122.56923,27.38565708,29.02765684,2.90277E-05,2.90536E-05
1804,MhMrMm,78,0,siteSC-5B,Y,162850.4689,27.38565708,29.02765684,2.90277E-05,2.90536E-05
1805,MhMrMm,79,0,siteSC-6B,Y,194569.6103,27.38565708,29.02765684,2.90277E-05,2.90536E-05
1806,MhMrMm,82,0,siteSC-7B,Y,213971.6585,27.38565708,29.02765684,2.90277E-05,2.90536E-05
1807,MhMrMm,56,0,SC-8B,Y,237453.753,134.9208407,408.3362755,0.000408336,0.000408547
1808,MhMrMm,58,0,siteSC-9A,Y,258694.6456,134.9208407,408.3362755,0.000408336,0.000408547
1809,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,134.9208407,408.3362755,0.000408336,0.000408547
1810,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,134.9208407,408.3362755,0.000408336,0.000408547
1811,MhMrMm,73,0,site38,Y,12122.56923,134.9208407,408.3362755,0.000408336,0.000408547
1812,MhMrMm,78,0,siteSC-5B,Y,162850.4689,134.9208407,408.3362755,0.000408336,0.000408547
1813,MhMrMm,79,0,siteSC-6B,Y,194569.6103,134.9208407,408.3362755,0.000408336,0.000408547
1814,MhMrMm,82,0,siteSC-7B,Y,213971.6585,134.9208407,408.3362755,0.000408336,0.000408547
1815,MhMrMm,56,0,SC-8B,Y,237453.753,2306.738156,244378.3905,0.244378391,0.244564258
1816,MhMrMm,58,0,siteSC-9A,Y,258694.6456,2306.738156,244378.3905,0.244378391,0.244564258
1817,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,2306.738156,244378.3905,0.244378391,0.244564258
1818,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,2306.738156,244378.3905,0.244378391,0.244564258
1819,MhMrMm,71,0,site36,Y,54545.36664,2306.738156,244378.3905,0.244378391,0.244564258
1820,MhMrMm,78,0,siteSC-5B,Y,162850.4689,2306.738156,244378.3905,0.244378391,0.244564258
1821,MhMrMm,79,0,siteSC-6B,Y,194569.6103,2306.738156,244378.3905,0.244378391,0.244564258
1822,MhMrMm,82,0,siteSC-7B,Y,213971.6585,2306.738156,244378.3905,0.244378391,0.244564258
1823,MpMbMpv,56,0,SC-8B,Y,237453.753,13175.47306,2540215.258,2.540215258,2.542165041
1824,MpMbMpv,58,0,siteSC-9A,Y,258694.6456,13175.47306,2540215.258,2.540215258,2.542165041
1825,MpMbMpv,59,0,siteSCoutlet170710,Y,263523.1099,13175.47306,2540215.258,2.540215258,2.542165041
1826,MpMbMpv,60,0,siteSCoutlet170807,Y,267972.9067,13175.47306,2540215.258,2.540215258,2.542165041
1827,MpMbMpv,68,0,site20,Y,12077.91629,13175.47306,2540215.258,2.540215258,2.542165041
1828,MpMbMpv,78,0,siteSC-5B,Y,162850.4689,13175.47306,2540215.258,2.540215258,2.542165041
1829,MpMbMpv,79,0,siteSC-6B,Y,194569.6103,13175.47306,2540215.258,2.540215258,2.542165041
1830,MpMbMpv,82,0,siteSC-7B,Y,213971.6585,13175.47306,2540215.258,2.540215258,2.542165041
1831,MpMbMpv,56,0,SC-8B,Y,237453.753,14536.81509,3813727.908,3.813727908,3.816613676
1832,MpMbMpv,58,0,siteSC-9A,Y,258694.6456,14536.81509,3813727.908,3.813727908,3.816613676
1833,MpMbMpv,59,0,siteSCoutlet170710,Y,263523.1099,14536.81509,3813727.908,3.813727908,3.816613676
1834,MpMbMpv,60,0,siteSCoutlet170807,Y,267972.9067,14536.81509,3813727.908,3.813727908,3.816613676
1835,MpMbMpv,69,0,site19,Y,22391.73955,14536.81509,3813727.908,3.813727908,3.816613676
1836,MpMbMpv,78,0,siteSC-5B,Y,162850.4689,14536.81509,3813727.908,3.813727908,3.816613676
1837,MpMbMpv,79,0,siteSC-6B,Y,194569.6103,14536.81509,3813727.908,3.813727908,3.816613676
1838,MpMbMpv,82,0,siteSC-7B,Y,213971.6585,14536.81509,3813727.908,3.813727908,3.816613676
1839,MpMbMpv,56,0,SC-8B,Y,237453.753,19237.48023,7954252.817,7.954252817,7.960457352
1840,MpMbMpv,58,0,siteSC-9A,Y,258694.6456,19237.48023,7954252.817,7.954252817,7.960457352
1841,MpMbMpv,59,0,siteSCoutlet170710,Y,263523.1099,19237.48023,7954252.817,7.954252817,7.960457352
1842,MpMbMpv,60,0,siteSCoutlet170807,Y,267972.9067,19237.48023,7954252.817,7.954252817,7.960457352
1843,MpMbMpv,70,0,site5,Y,25525.5358,19237.48023,7954252.817,7.954252817,7.960457352
1844,MpMbMpv,78,0,siteSC-5B,Y,162850.4689,19237.48023,7954252.817,7.954252817,7.960457352
1845,MpMbMpv,79,0,siteSC-6B,Y,194569.6103,19237.48023,7954252.817,7.954252817,7.960457352
1846,MpMbMpv,82,0,siteSC-7B,Y,213971.6585,19237.48023,7954252.817,7.954252817,7.960457352
1847,MpMbMpv,56,0,SC-8B,Y,237453.753,66869.52361,20145625.87,20.14562587,20.16165587
1848,MpMbMpv,58,0,siteSC-9A,Y,258694.6456,66869.52361,20145625.87,20.14562587,20.16165587
1849,MpMbMpv,59,0,siteSCoutlet170710,Y,263523.1099,66869.52361,20145625.87,20.14562587,20.16165587
1850,MpMbMpv,60,0,siteSCoutlet170807,Y,267972.9067,66869.52361,20145625.87,20.14562587,20.16165587
1851,MpMbMpv,71,0,site36,Y,54545.36664,66869.52361,20145625.87,20.14562587,20.16165587
1852,MpMbMpv,78,0,siteSC-5B,Y,162850.4689,66869.52361,20145625.87,20.14562587,20.16165587
1853,MpMbMpv,79,0,siteSC-6B,Y,194569.6103,66869.52361,20145625.87,20.14562587,20.16165587
1854,MpMbMpv,82,0,siteSC-7B,Y,213971.6585,66869.52361,20145625.87,20.14562587,20.16165587
1855,MpMbMpv,56,0,SC-8B,Y,237453.753,26599.09635,8692992.58,8.69299258,8.699611423
1856,MpMbMpv,58,0,siteSC-9A,Y,258694.6456,26599.09635,8692992.58,8.69299258,8.699611423
1857,MpMbMpv,59,0,siteSCoutlet170710,Y,263523.1099,26599.09635,8692992.58,8.69299258,8.699611423
1858,MpMbMpv,60,0,siteSCoutlet170807,Y,267972.9067,26599.09635,8692992.58,8.69299258,8.699611423
1859,MpMbMpv,72,0,site37,Y,45537.58056,26599.09635,8692992.58,8.69299258,8.699611423
1860,MpMbMpv,78,0,siteSC-5B,Y,162850.4689,26599.09635,8692992.58,8.69299258,8.699611423
1861,MpMbMpv,79,0,siteSC-6B,Y,194569.6103,26599.09635,8692992.58,8.69299258,8.699611423
1862,MpMbMpv,82,0,siteSC-7B,Y,213971.6585,26599.09635,8692992.58,8.69299258,8.699611423
1863,MpMbMpv,56,0,SC-8B,Y,237453.753,17165.88526,7056351.068,7.056351068,7.062004577
1864,MpMbMpv,58,0,siteSC-9A,Y,258694.6456,17165.88526,7056351.068,7.056351068,7.062004577
1865,MpMbMpv,59,0,siteSCoutlet170710,Y,263523.1099,17165.88526,7056351.068,7.056351068,7.062004577
1866,MpMbMpv,60,0,siteSCoutlet170807,Y,267972.9067,17165.88526,7056351.068,7.056351068,7.062004577
1867,MpMbMpv,74,0,siteSC-4B,Y,112154.2356,17165.88526,7056351.068,7.056351068,7.062004577
1868,MpMbMpv,78,0,siteSC-5B,Y,162850.4689,17165.88526,7056351.068,7.056351068,7.062004577
1869,MpMbMpv,79,0,siteSC-6B,Y,194569.6103,17165.88526,7056351.068,7.056351068,7.062004577
1870,MpMbMpv,82,0,siteSC-7B,Y,213971.6585,17165.88526,7056351.068,7.056351068,7.062004577
1871,MpMbMpv,56,0,SC-8B,Y,237453.753,82.33054279,67.07253955,6.70725E-05,6.71292E-05
1872,MpMbMpv,58,0,siteSC-9A,Y,258694.6456,82.33054279,67.07253955,6.70725E-05,6.71292E-05
1873,MpMbMpv,59,0,siteSCoutlet170710,Y,263523.1099,82.33054279,67.07253955,6.70725E-05,6.71292E-05
1874,MpMbMpv,60,0,siteSCoutlet170807,Y,267972.9067,82.33054279,67.07253955,6.70725E-05,6.71292E-05
1875,MpMbMpv,71,0,site36,Y,54545.36664,82.33054279,67.07253955,6.70725E-05,6.71292E-05
1876,MpMbMpv,78,0,siteSC-5B,Y,162850.4689,82.33054279,67.07253955,6.70725E-05,6.71292E-05
1877,MpMbMpv,79,0,siteSC-6B,Y,194569.6103,82.33054279,67.07253955,6.70725E-05,6.71292E-05
1878,MpMbMpv,82,0,siteSC-7B,Y,213971.6585,82.33054279,67.07253955,6.70725E-05,6.71292E-05
1879,Gt,56,0,SC-8B,Y,237453.753,6196.212106,1005607.739,1.005607739,1.006356817
1880,Gt,58,0,siteSC-9A,Y,258694.6456,6196.212106,1005607.739,1.005607739,1.006356817
1881,Gt,59,0,siteSCoutlet170710,Y,263523.1099,6196.212106,1005607.739,1.005607739,1.006356817
1882,Gt,60,0,siteSCoutlet170807,Y,267972.9067,6196.212106,1005607.739,1.005607739,1.006356817
1883,Gt,78,0,siteSC-5B,Y,162850.4689,6196.212106,1005607.739,1.005607739,1.006356817
1884,Gt,79,0,siteSC-6B,Y,194569.6103,6196.212106,1005607.739,1.005607739,1.006356817
1885,Gt,82,0,siteSC-7B,Y,213971.6585,6196.212106,1005607.739,1.005607739,1.006356817
1886,MhMrMm,56,0,SC-8B,Y,237453.753,6196.212106,1005607.739,1.005607739,1.006356817
1887,MhMrMm,58,0,siteSC-9A,Y,258694.6456,6196.212106,1005607.739,1.005607739,1.006356817
1888,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,6196.212106,1005607.739,1.005607739,1.006356817
1889,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,6196.212106,1005607.739,1.005607739,1.006356817
1890,MhMrMm,78,0,siteSC-5B,Y,162850.4689,6196.212106,1005607.739,1.005607739,1.006356817
1891,MhMrMm,79,0,siteSC-6B,Y,194569.6103,6196.212106,1005607.739,1.005607739,1.006356817
1892,MhMrMm,82,0,siteSC-7B,Y,213971.6585,6196.212106,1005607.739,1.005607739,1.006356817
1893,Gt,56,0,SC-8B,Y,237453.753,1480.617596,110682.567,0.110682567,0.110767039
1894,Gt,58,0,siteSC-9A,Y,258694.6456,1480.617596,110682.567,0.110682567,0.110767039
1895,Gt,59,0,siteSCoutlet170710,Y,263523.1099,1480.617596,110682.567,0.110682567,0.110767039
1896,Gt,60,0,siteSCoutlet170807,Y,267972.9067,1480.617596,110682.567,0.110682567,0.110767039
1897,Gt,78,0,siteSC-5B,Y,162850.4689,1480.617596,110682.567,0.110682567,0.110767039
1898,Gt,79,0,siteSC-6B,Y,194569.6103,1480.617596,110682.567,0.110682567,0.110767039
1899,Gt,82,0,siteSC-7B,Y,213971.6585,1480.617596,110682.567,0.110682567,0.110767039
1900,MhMrMm,56,0,SC-8B,Y,237453.753,1480.617596,110682.567,0.110682567,0.110767039
1901,MhMrMm,58,0,siteSC-9A,Y,258694.6456,1480.617596,110682.567,0.110682567,0.110767039
1902,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,1480.617596,110682.567,0.110682567,0.110767039
1903,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,1480.617596,110682.567,0.110682567,0.110767039
1904,MhMrMm,78,0,siteSC-5B,Y,162850.4689,1480.617596,110682.567,0.110682567,0.110767039
1905,MhMrMm,79,0,siteSC-6B,Y,194569.6103,1480.617596,110682.567,0.110682567,0.110767039
1906,MhMrMm,82,0,siteSC-7B,Y,213971.6585,1480.617596,110682.567,0.110682567,0.110767039
1907,Gt,56,0,SC-8B,Y,237453.753,8707.842176,947019.3494,0.947019349,0.947757007
1908,Gt,58,0,siteSC-9A,Y,258694.6456,8707.842176,947019.3494,0.947019349,0.947757007
1909,Gt,59,0,siteSCoutlet170710,Y,263523.1099,8707.842176,947019.3494,0.947019349,0.947757007
1910,Gt,60,0,siteSCoutlet170807,Y,267972.9067,8707.842176,947019.3494,0.947019349,0.947757007
1911,Gt,78,0,siteSC-5B,Y,162850.4689,8707.842176,947019.3494,0.947019349,0.947757007
1912,Gt,79,0,siteSC-6B,Y,194569.6103,8707.842176,947019.3494,0.947019349,0.947757007
1913,Gt,82,0,siteSC-7B,Y,213971.6585,8707.842176,947019.3494,0.947019349,0.947757007
1914,MhMrMm,56,0,SC-8B,Y,237453.753,8707.842176,947019.3494,0.947019349,0.947757007
1915,MhMrMm,58,0,siteSC-9A,Y,258694.6456,8707.842176,947019.3494,0.947019349,0.947757007
1916,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,8707.842176,947019.3494,0.947019349,0.947757007
1917,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,8707.842176,947019.3494,0.947019349,0.947757007
1918,MhMrMm,78,0,siteSC-5B,Y,162850.4689,8707.842176,947019.3494,0.947019349,0.947757007
1919,MhMrMm,79,0,siteSC-6B,Y,194569.6103,8707.842176,947019.3494,0.947019349,0.947757007
1920,MhMrMm,82,0,siteSC-7B,Y,213971.6585,8707.842176,947019.3494,0.947019349,0.947757007
1921,Cx,56,0,SC-8B,Y,237453.753,7238.905363,874722.5915,0.874722591,0.875395981
1922,Cx,58,0,siteSC-9A,Y,258694.6456,7238.905363,874722.5915,0.874722591,0.875395981
1923,Cx,59,0,siteSCoutlet170710,Y,263523.1099,7238.905363,874722.5915,0.874722591,0.875395981
1924,Cx,60,0,siteSCoutlet170807,Y,267972.9067,7238.905363,874722.5915,0.874722591,0.875395981
1925,Cx,78,0,siteSC-5B,Y,162850.4689,7238.905363,874722.5915,0.874722591,0.875395981
1926,Cx,79,0,siteSC-6B,Y,194569.6103,7238.905363,874722.5915,0.874722591,0.875395981
1927,Cx,82,0,siteSC-7B,Y,213971.6585,7238.905363,874722.5915,0.874722591,0.875395981
1928,MhMrMm,56,0,SC-8B,Y,237453.753,7238.905363,874722.5915,0.874722591,0.875395981
1929,MhMrMm,58,0,siteSC-9A,Y,258694.6456,7238.905363,874722.5915,0.874722591,0.875395981
1930,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,7238.905363,874722.5915,0.874722591,0.875395981
1931,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,7238.905363,874722.5915,0.874722591,0.875395981
1932,MhMrMm,78,0,siteSC-5B,Y,162850.4689,7238.905363,874722.5915,0.874722591,0.875395981
1933,MhMrMm,79,0,siteSC-6B,Y,194569.6103,7238.905363,874722.5915,0.874722591,0.875395981
1934,MhMrMm,82,0,siteSC-7B,Y,213971.6585,7238.905363,874722.5915,0.874722591,0.875395981
1935,Cx,56,0,SC-8B,Y,237453.753,7527.147283,1901080.2,1.9010802,1.902656311
1936,Cx,58,0,siteSC-9A,Y,258694.6456,7527.147283,1901080.2,1.9010802,1.902656311
1937,Cx,59,0,siteSCoutlet170710,Y,263523.1099,7527.147283,1901080.2,1.9010802,1.902656311
1938,Cx,60,0,siteSCoutlet170807,Y,267972.9067,7527.147283,1901080.2,1.9010802,1.902656311
1939,Cx,78,0,siteSC-5B,Y,162850.4689,7527.147283,1901080.2,1.9010802,1.902656311
1940,Cx,79,0,siteSC-6B,Y,194569.6103,7527.147283,1901080.2,1.9010802,1.902656311
1941,Cx,82,0,siteSC-7B,Y,213971.6585,7527.147283,1901080.2,1.9010802,1.902656311
1942,MhMrMm,56,0,SC-8B,Y,237453.753,7527.147283,1901080.2,1.9010802,1.902656311
1943,MhMrMm,58,0,siteSC-9A,Y,258694.6456,7527.147283,1901080.2,1.9010802,1.902656311
1944,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,7527.147283,1901080.2,1.9010802,1.902656311
1945,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,7527.147283,1901080.2,1.9010802,1.902656311
1946,MhMrMm,78,0,siteSC-5B,Y,162850.4689,7527.147283,1901080.2,1.9010802,1.902656311
1947,MhMrMm,79,0,siteSC-6B,Y,194569.6103,7527.147283,1901080.2,1.9010802,1.902656311
1948,MhMrMm,82,0,siteSC-7B,Y,213971.6585,7527.147283,1901080.2,1.9010802,1.902656311
1949,Af,56,0,SC-8B,Y,237453.753,4056.740162,605280.2448,0.605280245,0.605776467
1950,Af,58,0,siteSC-9A,Y,258694.6456,4056.740162,605280.2448,0.605280245,0.605776467
1951,Af,59,0,siteSCoutlet170710,Y,263523.1099,4056.740162,605280.2448,0.605280245,0.605776467
1952,Af,60,0,siteSCoutlet170807,Y,267972.9067,4056.740162,605280.2448,0.605280245,0.605776467
1953,Af,78,0,siteSC-5B,Y,162850.4689,4056.740162,605280.2448,0.605280245,0.605776467
1954,Af,79,0,siteSC-6B,Y,194569.6103,4056.740162,605280.2448,0.605280245,0.605776467
1955,Af,82,0,siteSC-7B,Y,213971.6585,4056.740162,605280.2448,0.605280245,0.605776467
1956,MhMrMm,56,0,SC-8B,Y,237453.753,4056.740162,605280.2448,0.605280245,0.605776467
1957,MhMrMm,58,0,siteSC-9A,Y,258694.6456,4056.740162,605280.2448,0.605280245,0.605776467
1958,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,4056.740162,605280.2448,0.605280245,0.605776467
1959,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,4056.740162,605280.2448,0.605280245,0.605776467
1960,MhMrMm,78,0,siteSC-5B,Y,162850.4689,4056.740162,605280.2448,0.605280245,0.605776467
1961,MhMrMm,79,0,siteSC-6B,Y,194569.6103,4056.740162,605280.2448,0.605280245,0.605776467
1962,MhMrMm,82,0,siteSC-7B,Y,213971.6585,4056.740162,605280.2448,0.605280245,0.605776467
1963,Af,56,0,SC-8B,Y,237453.753,9842.168072,1560718.387,1.560718387,1.562002009
1964,Af,58,0,siteSC-9A,Y,258694.6456,9842.168072,1560718.387,1.560718387,1.562002009
1965,Af,59,0,siteSCoutlet170710,Y,263523.1099,9842.168072,1560718.387,1.560718387,1.562002009
1966,Af,60,0,siteSCoutlet170807,Y,267972.9067,9842.168072,1560718.387,1.560718387,1.562002009
1967,Af,78,0,siteSC-5B,Y,162850.4689,9842.168072,1560718.387,1.560718387,1.562002009
1968,Af,79,0,siteSC-6B,Y,194569.6103,9842.168072,1560718.387,1.560718387,1.562002009
1969,Af,82,0,siteSC-7B,Y,213971.6585,9842.168072,1560718.387,1.560718387,1.562002009
