sampletype,endmembertype,headwallcat,slumpsite,streamlocation,PERIstreamloc,lat_dd,long_dd,samplingdate,samplingtime,timenotes,headwallsamplingnotes,headwallcollector,headwallapproxdepth_m,MaxHeadwallHeight_m,SlumpArea_ha,DebrisTongue_m,GLdist_m,maxelev_m,maxslope_perc,avg_downstream_streampower,Discharge_m3s,StreamVelocity_avg_ms,StreamVelocity_stdev_ms,StreamVelocity_count_ms,WatershedArea_km2,YSITemp_degC,YSI_Atm,YSI_DOpcnt,YSI_DOmgL,YSI_Cond,YSI_pH,RainTot96h_mm,AirTavg96h_degC,NetTotRad24h_Wm2,PCmgL,POCmgL,DOCmgL,PNmgL,TDNugL,DINugL,DONmgL,NH3ugL,NO2NO3ugL,NO2NO3ugLMDL,TPPugL,POPugL,TDPugL,TDPugLMDL,SRPugL,DOPugL,DOPugL.loq,percPOC,percPOC.imp,percPC,percPN,percPOP,percTPP,POCTSS,PNPCTSS,TPPTSS,POPTSS,TSSavg,TSSsd,TSScv,TSScount,PO13C,PO13C.imp,POCtoPOP,POCtoPOP.imp,POCtoPN,POCtoPN.imp,P15N,DOCtoDON,DOCtoDOP,DOCtoDOP.loq,F14C_A,F14C_DIC,F14C_POC,F14Cerror_A,F14Cerror_DIC,F14Cerror_POC,SR,a254naperian,a350naperian,atot250450,atot250450TSSstd,HIX,pkAB,pkCB,pkTC,prcntC1,prcntC2,prcntC3,prcntC4,prcntC5,Fmax1,Fmax2,Fmax3,Fmax4,Fmax5,Fmax,Ftot,A,B,C,T,M,D,N,E
Endmember,Headwall,HOL,FM2,NA,NA,NA,NA,2017-07-12,NA,NA,Sample depth: 0.65-0.70 m,Scott Zolkos,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.81589522,NA,108.6702402,NA,4.860106751,NA,2.042114643,NA,NA,NA,0.4912,NA,NA,0.0022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Endmember,Headwall,HOL,FM3,NA,NA,NA,NA,2017-07-13,NA,NA,Sample depth: 1.6-1.7 m,Scott Zolkos,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.8297521,NA,160.7491092,NA,12.45892906,NA,2.138165974,NA,NA,NA,0.0066,NA,NA,0.0003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Endmember,Headwall,HOL,SD,NA,NA,NA,NA,2017-07-13,NA,NA,"Sample depth: 0.80-0.94 m; massive ice layer ~0.20 m thick on top of Holocene layer (so, no representative active layer at this part of lobe), but not in contact with or affecting sample",Scott Zolkos,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.70750551,NA,137.222071,NA,6.209395057,NA,0.808884008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Endmember,Headwall,HOL,SE,NA,NA,NA,NA,2017-07-14,NA,NA,-,Scott Zolkos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.61251415,NA,232.2650595,NA,13.37655691,NA,1.307802158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Endmember,Headwall,HOL,SF,NA,NA,NA,NA,2017-08-03,NA,NA,Sample depth: 0.35 - 0.38 m,Sarah Shakil,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.92139318,NA,137.1059839,NA,2.758323372,NA,2.1951998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Endmember,Headwall,LAL,FM3,NA,NA,NA,NA,2017-07-13,NA,NA,"Sample depth: composited from 0.39-0.53 m, as A and B horizons difficult to differentiate",Scott Zolkos,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.21648342,NA,173.3773156,NA,13.45509316,NA,3.503577298,NA,NA,NA,0.6031,NA,NA,0.0028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Endmember,Headwall,LAL,FM3,NA,NA,NA,NA,2017-08-08,NA,NA,"Sample depth: ~0.50 depth; (67.25592N, -135.27203W, elev=396 m)",Sarah Shakil,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.57363291,NA,160.990205,NA,11.51787651,NA,1.655838547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Endmember,Headwall,LAL,SD,NA,NA,NA,NA,2017-07-13,NA,NA,"Sample depth: A and B composited from two depths, composited from 0.17-0.22 and 0.28-0.35 m",Scott Zolkos,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.7278605,NA,203.2371247,NA,11.53126373,NA,1.604802264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Endmember,Headwall,LAL,SF,NA,NA,NA,NA,2017-08-03,NA,NA,Sample depth: 0.10 - 0.20 m,Sarah Shakil,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.06205964,NA,292.7102247,NA,10.51889295,NA,3.069353357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Endmember,Headwall,LAL,SF,NA,NA,NA,NA,2017-08-03,NA,NA,Sample depth: 0.24- 0.28 m,Sarah Shakil,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.91042024,NA,387.8514548,NA,17.0556899,NA,1.156725823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Endmember,Headwall,LAL,SG,NA,SG,NA,NA,2017-08-08,NA,NA,Sample depth: 0.26 -0.45 m,Sarah Shakil,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.50522078,NA,424.4108029,NA,17.43873433,NA,2.482523463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Endmember,Headwall,LAL,SG,NA,SG,NA,NA,2017-08-08,NA,NA,Sample depth: 0.55- 0.75 m,Sarah Shakil,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.31559151,NA,121.2615204,NA,9.976751019,NA,2.253944734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Endmember,Headwall,PLE,FM2,NA,NA,NA,NA,2017-07-12,NA,NA,Sample depth: 5.8 m,Scott Zolkos,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.57233975,NA,136.1656727,NA,8.312043677,NA,2.219778463,NA,NA,NA,0.0038,NA,NA,0.0003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Endmember,Headwall,PLE,FM3,NA,NA,NA,NA,2017-07-13,NA,NA,Sample depth: 4.5 m,Scott Zolkos,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.83167724,NA,312.7360292,NA,13.37533111,NA,2.115387579,NA,NA,NA,0.0026,NA,NA,0.0002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Endmember,Headwall,PLE,FM3,NA,NA,NA,NA,2017-08-08,NA,NA,"Sample depth: 2.4 - 2.50 and 2.84 - 2.94 m depth (67.25599N, -135.27187W and 67.25600N, -135.27213W, elev=394m)",Sarah Shakil,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.69445173,NA,173.157644,NA,11.63546367,NA,2.289052808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Endmember,Headwall,PLE,SF,NA,NA,NA,NA,2017-08-03,NA,NA,Sample depth: 0.50 - 0.70 m,Sarah Shakil,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.00837529,NA,134.3055013,NA,11.98190269,NA,1.800292392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Endmember,Headwall,PLE,SG,NA,SG,NA,NA,2017-08-08,NA,NA,Sample depth: 0.5 - 1.25 m,Sarah Shakil,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.74403419,NA,79.83989668,NA,10.20607949,NA,2.092482342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Endmember,Headwall,UAL,FM2,NA,NA,NA,NA,2017-07-12,NA,NA,"Sample depth: ~0.05 m; organic layer of active layer;active layer mainly organic, B-horizon from headwall",Scott Zolkos,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.77966125,NA,2709.983147,NA,9.311055774,NA,0.274687785,NA,NA,NA,0.9868,NA,NA,0.0045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Endmember,Headwall,UAL,SD,NA,NA,NA,NA,2017-07-13,NA,NA,Sample depth: O-horizon ~0-0.07 m,Scott Zolkos,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.68532498,NA,2943.507959,NA,28.50961886,NA,0.974286167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Endmember,Periphyton,NA,NA,NA,13,NA,NA,2017-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.02426045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Endmember,Periphyton,NA,NA,NA,29,NA,NA,2017-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-38.82892633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Endmember,Periphyton,NA,NA,NA,36,NA,NA,2017-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-34.53933903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Endmember,Periphyton,NA,NA,NA,40-alt1,NA,NA,2017-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.15221151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stream,NA,DN,FM2,DN,NA,NA,NA,2015-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37970,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stream,NA,DN,FM2,DN,NA,NA,NA,2015-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36870,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stream,NA,DN,FM2,DN,NA,NA,NA,2016-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.582553625,120.91404,39.35713331,10049.11162,0.279047251,0.895159297,5.737148706,3.24412373,0.289790581,0.464534038,0.166853119,0.146896091,0.126523333,0.095193419,23.26633327,8.356890915,7.357336886,6.336960896,4.7677923,30.74919122,44809.94728,27.96808379,4.874910033,15.81481132,4.582983364,16.99594168,6.943128285,9.100128054,3.708312631
Stream,NA,DN,FM2,DN,NA,67.25836333,-135.23058,2015-07-01,1899-12-31 14:53:00,NA,NA,NA,NA,25,31.7,1529,18917.94,373.49,66.73,17.13692698,0.1165,0.381604317,0.123951455,9,15.9546,13.5,0.9721,107.5,11.02,778,7.64,12.22222222,12.2727014,107.3350648,713.8999724,514.192501,11.33,62.75476287,633,250,0.383,193,57,NA,58574.73845,13804.57067,5,NA,7.179535575,-2.179535575,2.45,1.363905838,NA,1.801867674,0.158391628,0.039649317,0.124812995,37700,39620,46930,34816.66667,39770,5170,12.99449461,4,-26.56,NA,96.05687898,NA,9.555348987,NA,2.34,34.49837537,-13405.76448,11925.85331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stream,NA,DN,FM2,DN,NA,67.25836333,-135.23058,2015-07-23,1899-12-31 11:55:00,NA,NA,NA,NA,25,31.7,1529,18917.94,373.49,66.73,17.13692698,0.02211,0.331242439,0.135148321,4,15.9546,12.7,0.9887,NA,NA,1690,7.98,12.22222222,12.2727014,107.3350648,738.3433976,546.5871019,9.347,64.95297453,1010,617,0.393,504,113,NA,55225.53519,10290.08147,4,NA,5.978734866,-1.978734866,2.45,1.538815039,NA,1.770607668,0.155762529,0.024855269,0.137795137,35520,41700,40078,41400,39670,2860,7.203353551,4,-26.65,NA,136.9828518,NA,9.813588476,NA,1.27,27.7362153,-12181.76659,9838.56583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stream,NA,DN,FM2,DN,NA,67.25836333,-135.23058,2015-08-13,1899-12-31 12:48:00,NA,NA,NA,NA,25,31.7,1529,18917.94,373.49,66.73,17.13692698,0.1893,0.561061738,0.170757201,10,15.9546,7.5,0.9765,100.5,11.98,696.4,7.67,12.22222222,12.2727014,107.3350648,118.21,104.576,12.37,12.742,582,268,0.314,142,126,NA,10329.51061,4499.294499,5,NA,8.431115698,-3.431115698,2.45,1.654683544,NA,1.99006734,0.214511785,0.056809274,0.169670017,6320,5940,6088,7920,6567,915,13.94027146,4,-26.75,NA,59.93951755,NA,9.571101743,NA,1.71,45.94175263,-9297.366998,13020.5477,NA,NA,0.1229,NA,NA,0.0023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stream,NA,DN,FM3,DN,NA,NA,NA,2015-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13930,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stream,NA,DN,FM3,DN,NA,NA,NA,2015-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7251,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stream,NA,DN,FM3,DN,NA,NA,NA,2016-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.643484115,126.7646842,43.90274418,10988.33656,0.72372631,0.92432854,8.803270197,4.868366246,0.202532581,0.406819375,0.212251296,0.188056954,0.13960097,0.053271405,21.98846536,11.47211896,10.16442205,7.54539062,2.879303505,32.41894798,51087.35906,30.72290563,3.489942367,16.99031762,3.441092879,17.85522632,8.46251144,8.494292161,5.176272551
Stream,NA,DN,FM3,DN,NA,67.25256,-135.2699367,2015-07-02,1899-12-31 10:30:00,NA,NA,NA,NA,10.3,6.1,576,17311.81,398.98,34.45,73.28339647,0.3005,0.656167495,0.170706095,5,3.745,5,0.9601,106.5,13.6,117.7,6.32,11.33333333,11.96032061,93.66028704,127.104,111.88,11.64,16.226,501,184,0.317,165,19,NA,11372.18709,4884.52665,50,NA,31.63749714,18.36250286,18.36250286,1.787220447,NA,1.863695015,0.237917889,0.067279981,0.145759896,6260,6820,7802,7260,7036,655,9.305181901,4,-26.84,NA,59.06845503,NA,8.040970958,NA,1.84,42.82143585,1634.732668,1634.732668,NA,NA,0.155,NA,NA,0.0034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stream,NA,DN,FM3,DN,NA,67.25256,-135.2699367,2015-07-24,1899-12-31 11:35:00,NA,NA,NA,NA,10.3,6.1,576,17311.81,398.98,34.45,73.28339647,0.02124,0.457719244,0.152530227,3,3.745,13.3,0.9914,NA,NA,520,7.51,11.33333333,11.96032061,93.66028704,169.084,147.578,13.78,14.664,1100,602,0.498,551,51,NA,12302.0198,5242.309827,17,NA,13.73188919,3.268110806,2.45,1.790995146,NA,1.943494253,0.168551724,0.059168282,0.14361452,8240,8700,8566,8860,8592,263,3.065292911,4,-26.77,NA,72.59798609,NA,11.73644792,NA,1.48,32.26913933,10873.71841,14504.70067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
