OID_,Name,FID_ch3archydrowatersheds2021061_nad83zn8,HydroID,Name_1,LakeAddChe,Shape_Leng,Shape_Length,Area_km2,Area_km2geodesic
1956,Cv,60,0,siteSCoutlet170807,Y,267972.9067,5176.52078,0.805488059,0.806117197
1957,Cv,74,0,siteSC-4B,Y,112154.2356,5176.52078,0.805488059,0.806117197
1958,Cv,78,0,siteSC-5B,Y,162850.4689,5176.52078,0.805488059,0.806117197
1959,Cv,79,0,siteSC-6B,Y,194569.6103,5176.52078,0.805488059,0.806117197
1960,Cv,82,0,siteSC-7B,Y,213971.6585,5176.52078,0.805488059,0.806117197
1961,MhMrMm,56,0,SC-8B,Y,237453.753,40.26888995,1.22096E-05,1.22073E-05
1962,Cx,56,0,SC-8B,Y,237453.753,40.26888995,1.22096E-05,1.22073E-05
1963,MhMrMm,58,0,siteSC-9A,Y,258694.6456,40.26888995,1.22096E-05,1.22073E-05
1964,Cx,58,0,siteSC-9A,Y,258694.6456,40.26888995,1.22096E-05,1.22073E-05
1965,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,40.26888995,1.22096E-05,1.22073E-05
1966,Cx,59,0,siteSCoutlet170710,Y,263523.1099,40.26888995,1.22096E-05,1.22073E-05
1967,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,40.26888995,1.22096E-05,1.22073E-05
1968,Cx,60,0,siteSCoutlet170807,Y,267972.9067,40.26888995,1.22096E-05,1.22073E-05
1969,MhMrMm,78,0,siteSC-5B,Y,162850.4689,40.26888995,1.22096E-05,1.22073E-05
1970,Cx,78,0,siteSC-5B,Y,162850.4689,40.26888995,1.22096E-05,1.22073E-05
1971,MhMrMm,79,0,siteSC-6B,Y,194569.6103,40.26888995,1.22096E-05,1.22073E-05
1972,Cx,79,0,siteSC-6B,Y,194569.6103,40.26888995,1.22096E-05,1.22073E-05
1973,MhMrMm,82,0,siteSC-7B,Y,213971.6585,40.26888995,1.22096E-05,1.22073E-05
1974,Cx,82,0,siteSC-7B,Y,213971.6585,40.26888995,1.22096E-05,1.22073E-05
1975,MhMrMm,56,0,SC-8B,Y,237453.753,35110.80361,9.421925773,9.429338645
1976,MhMrMm,56,0,SC-8B,Y,237453.753,35110.80361,9.421925773,9.429338645
1977,MhMrMm,58,0,siteSC-9A,Y,258694.6456,35110.80361,9.421925773,9.429338645
1978,MhMrMm,58,0,siteSC-9A,Y,258694.6456,35110.80361,9.421925773,9.429338645
1979,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,35110.80361,9.421925773,9.429338645
1980,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,35110.80361,9.421925773,9.429338645
1981,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,35110.80361,9.421925773,9.429338645
1982,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,35110.80361,9.421925773,9.429338645
1983,MhMrMm,78,0,siteSC-5B,Y,162850.4689,35110.80361,9.421925773,9.429338645
1984,MhMrMm,78,0,siteSC-5B,Y,162850.4689,35110.80361,9.421925773,9.429338645
1985,MhMrMm,79,0,siteSC-6B,Y,194569.6103,35110.80361,9.421925773,9.429338645
1986,MhMrMm,79,0,siteSC-6B,Y,194569.6103,35110.80361,9.421925773,9.429338645
1987,MhMrMm,82,0,siteSC-7B,Y,213971.6585,35110.80361,9.421925773,9.429338645
1988,MhMrMm,82,0,siteSC-7B,Y,213971.6585,35110.80361,9.421925773,9.429338645
1989,Gt,56,0,SC-8B,Y,237453.753,2727.692473,0.399961725,0.400261115
1990,MhMrMm,56,0,SC-8B,Y,237453.753,2727.692473,0.399961725,0.400261115
1991,Gt,58,0,siteSC-9A,Y,258694.6456,2727.692473,0.399961725,0.400261115
1992,MhMrMm,58,0,siteSC-9A,Y,258694.6456,2727.692473,0.399961725,0.400261115
1993,Gt,59,0,siteSCoutlet170710,Y,263523.1099,2727.692473,0.399961725,0.400261115
1994,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,2727.692473,0.399961725,0.400261115
1995,Gt,60,0,siteSCoutlet170807,Y,267972.9067,2727.692473,0.399961725,0.400261115
1996,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,2727.692473,0.399961725,0.400261115
1997,Gt,78,0,siteSC-5B,Y,162850.4689,2727.692473,0.399961725,0.400261115
1998,MhMrMm,78,0,siteSC-5B,Y,162850.4689,2727.692473,0.399961725,0.400261115
1999,Gt,79,0,siteSC-6B,Y,194569.6103,2727.692473,0.399961725,0.400261115
2000,MhMrMm,79,0,siteSC-6B,Y,194569.6103,2727.692473,0.399961725,0.400261115
2001,Gt,82,0,siteSC-7B,Y,213971.6585,2727.692473,0.399961725,0.400261115
2002,MhMrMm,82,0,siteSC-7B,Y,213971.6585,2727.692473,0.399961725,0.400261115
2003,Cx,56,0,SC-8B,Y,237453.753,55.45617372,1.55414E-05,1.55488E-05
2004,MpMbMpv,56,0,SC-8B,Y,237453.753,55.45617372,1.55414E-05,1.55488E-05
2005,Cx,58,0,siteSC-9A,Y,258694.6456,55.45617372,1.55414E-05,1.55488E-05
2006,MpMbMpv,58,0,siteSC-9A,Y,258694.6456,55.45617372,1.55414E-05,1.55488E-05
2007,Cx,59,0,siteSCoutlet170710,Y,263523.1099,55.45617372,1.55414E-05,1.55488E-05
2008,MpMbMpv,59,0,siteSCoutlet170710,Y,263523.1099,55.45617372,1.55414E-05,1.55488E-05
2009,Cx,60,0,siteSCoutlet170807,Y,267972.9067,55.45617372,1.55414E-05,1.55488E-05
2010,MpMbMpv,60,0,siteSCoutlet170807,Y,267972.9067,55.45617372,1.55414E-05,1.55488E-05
2011,Cx,78,0,siteSC-5B,Y,162850.4689,55.45617372,1.55414E-05,1.55488E-05
2012,MpMbMpv,78,0,siteSC-5B,Y,162850.4689,55.45617372,1.55414E-05,1.55488E-05
2013,Cx,79,0,siteSC-6B,Y,194569.6103,55.45617372,1.55414E-05,1.55488E-05
2014,MpMbMpv,79,0,siteSC-6B,Y,194569.6103,55.45617372,1.55414E-05,1.55488E-05
2015,Cx,82,0,siteSC-7B,Y,213971.6585,55.45617372,1.55414E-05,1.55488E-05
2016,MpMbMpv,82,0,siteSC-7B,Y,213971.6585,55.45617372,1.55414E-05,1.55488E-05
2017,MpMbMpv,56,0,SC-8B,Y,237453.753,21.76725904,1.13419E-05,1.13481E-05
2018,At,56,0,SC-8B,Y,237453.753,21.76725904,1.13419E-05,1.13481E-05
2019,MpMbMpv,58,0,siteSC-9A,Y,258694.6456,21.76725904,1.13419E-05,1.13481E-05
2020,At,58,0,siteSC-9A,Y,258694.6456,21.76725904,1.13419E-05,1.13481E-05
2021,MpMbMpv,59,0,siteSCoutlet170710,Y,263523.1099,21.76725904,1.13419E-05,1.13481E-05
2022,At,59,0,siteSCoutlet170710,Y,263523.1099,21.76725904,1.13419E-05,1.13481E-05
2023,MpMbMpv,60,0,siteSCoutlet170807,Y,267972.9067,21.76725904,1.13419E-05,1.13481E-05
2024,At,60,0,siteSCoutlet170807,Y,267972.9067,21.76725904,1.13419E-05,1.13481E-05
2025,MpMbMpv,78,0,siteSC-5B,Y,162850.4689,21.76725904,1.13419E-05,1.13481E-05
2026,At,78,0,siteSC-5B,Y,162850.4689,21.76725904,1.13419E-05,1.13481E-05
2027,MpMbMpv,79,0,siteSC-6B,Y,194569.6103,21.76725904,1.13419E-05,1.13481E-05
2028,At,79,0,siteSC-6B,Y,194569.6103,21.76725904,1.13419E-05,1.13481E-05
2029,MpMbMpv,82,0,siteSC-7B,Y,213971.6585,21.76725904,1.13419E-05,1.13481E-05
2030,At,82,0,siteSC-7B,Y,213971.6585,21.76725904,1.13419E-05,1.13481E-05
2031,Cx,56,0,SC-8B,Y,237453.753,88.90076332,4.471E-05,4.46887E-05
2032,Af,56,0,SC-8B,Y,237453.753,88.90076332,4.471E-05,4.46887E-05
2033,Cx,58,0,siteSC-9A,Y,258694.6456,88.90076332,4.471E-05,4.46887E-05
2034,Af,58,0,siteSC-9A,Y,258694.6456,88.90076332,4.471E-05,4.46887E-05
2035,Cx,59,0,siteSCoutlet170710,Y,263523.1099,88.90076332,4.471E-05,4.46887E-05
2036,Af,59,0,siteSCoutlet170710,Y,263523.1099,88.90076332,4.471E-05,4.46887E-05
2037,Cx,60,0,siteSCoutlet170807,Y,267972.9067,88.90076332,4.471E-05,4.46887E-05
2038,Af,60,0,siteSCoutlet170807,Y,267972.9067,88.90076332,4.471E-05,4.46887E-05
2039,Cx,78,0,siteSC-5B,Y,162850.4689,88.90076332,4.471E-05,4.46887E-05
2040,Af,78,0,siteSC-5B,Y,162850.4689,88.90076332,4.471E-05,4.46887E-05
2041,Cx,79,0,siteSC-6B,Y,194569.6103,88.90076332,4.471E-05,4.46887E-05
2042,Af,79,0,siteSC-6B,Y,194569.6103,88.90076332,4.471E-05,4.46887E-05
2043,Cx,82,0,siteSC-7B,Y,213971.6585,88.90076332,4.471E-05,4.46887E-05
2044,Af,82,0,siteSC-7B,Y,213971.6585,88.90076332,4.471E-05,4.46887E-05
2045,Mv,56,0,SC-8B,Y,237453.753,11847.26134,1.502344397,1.503576263
2046,MhMrMm,56,0,SC-8B,Y,237453.753,11847.26134,1.502344397,1.503576263
2047,Mv,58,0,siteSC-9A,Y,258694.6456,11847.26134,1.502344397,1.503576263
2048,MhMrMm,58,0,siteSC-9A,Y,258694.6456,11847.26134,1.502344397,1.503576263
2049,Mv,59,0,siteSCoutlet170710,Y,263523.1099,11847.26134,1.502344397,1.503576263
2050,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,11847.26134,1.502344397,1.503576263
2051,Mv,60,0,siteSCoutlet170807,Y,267972.9067,11847.26134,1.502344397,1.503576263
2052,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,11847.26134,1.502344397,1.503576263
2053,Mv,78,0,siteSC-5B,Y,162850.4689,11847.26134,1.502344397,1.503576263
2054,MhMrMm,78,0,siteSC-5B,Y,162850.4689,11847.26134,1.502344397,1.503576263
2055,Mv,79,0,siteSC-6B,Y,194569.6103,11847.26134,1.502344397,1.503576263
2056,MhMrMm,79,0,siteSC-6B,Y,194569.6103,11847.26134,1.502344397,1.503576263
2057,Mv,82,0,siteSC-7B,Y,213971.6585,11847.26134,1.502344397,1.503576263
2058,MhMrMm,82,0,siteSC-7B,Y,213971.6585,11847.26134,1.502344397,1.503576263
2059,At,56,0,SC-8B,Y,237453.753,2915.441911,0.412601953,0.412892949
2060,MhMrMm,56,0,SC-8B,Y,237453.753,2915.441911,0.412601953,0.412892949
2061,At,58,0,siteSC-9A,Y,258694.6456,2915.441911,0.412601953,0.412892949
2062,MhMrMm,58,0,siteSC-9A,Y,258694.6456,2915.441911,0.412601953,0.412892949
2063,At,59,0,siteSCoutlet170710,Y,263523.1099,2915.441911,0.412601953,0.412892949
2064,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,2915.441911,0.412601953,0.412892949
2065,At,60,0,siteSCoutlet170807,Y,267972.9067,2915.441911,0.412601953,0.412892949
2066,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,2915.441911,0.412601953,0.412892949
2067,At,78,0,siteSC-5B,Y,162850.4689,2915.441911,0.412601953,0.412892949
2068,MhMrMm,78,0,siteSC-5B,Y,162850.4689,2915.441911,0.412601953,0.412892949
2069,At,79,0,siteSC-6B,Y,194569.6103,2915.441911,0.412601953,0.412892949
2070,MhMrMm,79,0,siteSC-6B,Y,194569.6103,2915.441911,0.412601953,0.412892949
2071,At,82,0,siteSC-7B,Y,213971.6585,2915.441911,0.412601953,0.412892949
2072,MhMrMm,82,0,siteSC-7B,Y,213971.6585,2915.441911,0.412601953,0.412892949
2073,At,56,0,SC-8B,Y,237453.753,5646.566428,0.629525985,0.62994803
2074,MhMrMm,56,0,SC-8B,Y,237453.753,5646.566428,0.629525985,0.62994803
2075,At,58,0,siteSC-9A,Y,258694.6456,5646.566428,0.629525985,0.62994803
2076,MhMrMm,58,0,siteSC-9A,Y,258694.6456,5646.566428,0.629525985,0.62994803
2077,At,59,0,siteSCoutlet170710,Y,263523.1099,5646.566428,0.629525985,0.62994803
2078,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,5646.566428,0.629525985,0.62994803
2079,At,60,0,siteSCoutlet170807,Y,267972.9067,5646.566428,0.629525985,0.62994803
2080,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,5646.566428,0.629525985,0.62994803
2081,At,78,0,siteSC-5B,Y,162850.4689,5646.566428,0.629525985,0.62994803
2082,MhMrMm,78,0,siteSC-5B,Y,162850.4689,5646.566428,0.629525985,0.62994803
2083,At,79,0,siteSC-6B,Y,194569.6103,5646.566428,0.629525985,0.62994803
2084,MhMrMm,79,0,siteSC-6B,Y,194569.6103,5646.566428,0.629525985,0.62994803
2085,At,82,0,siteSC-7B,Y,213971.6585,5646.566428,0.629525985,0.62994803
2086,MhMrMm,82,0,siteSC-7B,Y,213971.6585,5646.566428,0.629525985,0.62994803
2087,Gt,56,0,SC-8B,Y,237453.753,915.7023478,0.044190311,0.044224006
2088,MhMrMm,56,0,SC-8B,Y,237453.753,915.7023478,0.044190311,0.044224006
2089,Gt,58,0,siteSC-9A,Y,258694.6456,915.7023478,0.044190311,0.044224006
2090,MhMrMm,58,0,siteSC-9A,Y,258694.6456,915.7023478,0.044190311,0.044224006
2091,Gt,59,0,siteSCoutlet170710,Y,263523.1099,915.7023478,0.044190311,0.044224006
2092,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,915.7023478,0.044190311,0.044224006
2093,Gt,60,0,siteSCoutlet170807,Y,267972.9067,915.7023478,0.044190311,0.044224006
2094,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,915.7023478,0.044190311,0.044224006
2095,Gt,78,0,siteSC-5B,Y,162850.4689,915.7023478,0.044190311,0.044224006
2096,MhMrMm,78,0,siteSC-5B,Y,162850.4689,915.7023478,0.044190311,0.044224006
2097,Gt,79,0,siteSC-6B,Y,194569.6103,915.7023478,0.044190311,0.044224006
2098,MhMrMm,79,0,siteSC-6B,Y,194569.6103,915.7023478,0.044190311,0.044224006
2099,Gt,82,0,siteSC-7B,Y,213971.6585,915.7023478,0.044190311,0.044224006
2100,MhMrMm,82,0,siteSC-7B,Y,213971.6585,915.7023478,0.044190311,0.044224006
2101,Gt,56,0,SC-8B,Y,237453.753,2108.781864,0.205937102,0.206099968
2102,MhMrMm,56,0,SC-8B,Y,237453.753,2108.781864,0.205937102,0.206099968
2103,Gt,58,0,siteSC-9A,Y,258694.6456,2108.781864,0.205937102,0.206099968
2104,MhMrMm,58,0,siteSC-9A,Y,258694.6456,2108.781864,0.205937102,0.206099968
2105,Gt,59,0,siteSCoutlet170710,Y,263523.1099,2108.781864,0.205937102,0.206099968
2106,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,2108.781864,0.205937102,0.206099968
2107,Gt,60,0,siteSCoutlet170807,Y,267972.9067,2108.781864,0.205937102,0.206099968
2108,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,2108.781864,0.205937102,0.206099968
2109,Gt,78,0,siteSC-5B,Y,162850.4689,2108.781864,0.205937102,0.206099968
2110,MhMrMm,78,0,siteSC-5B,Y,162850.4689,2108.781864,0.205937102,0.206099968
2111,Gt,79,0,siteSC-6B,Y,194569.6103,2108.781864,0.205937102,0.206099968
2112,MhMrMm,79,0,siteSC-6B,Y,194569.6103,2108.781864,0.205937102,0.206099968
2113,Gt,82,0,siteSC-7B,Y,213971.6585,2108.781864,0.205937102,0.206099968
2114,MhMrMm,82,0,siteSC-7B,Y,213971.6585,2108.781864,0.205937102,0.206099968
2115,Gt,56,0,SC-8B,Y,237453.753,6196.212079,1.005607738,1.006356818
2116,MhMrMm,56,0,SC-8B,Y,237453.753,6196.212079,1.005607738,1.006356818
2117,Gt,58,0,siteSC-9A,Y,258694.6456,6196.212079,1.005607738,1.006356818
2118,MhMrMm,58,0,siteSC-9A,Y,258694.6456,6196.212079,1.005607738,1.006356818
2119,Gt,59,0,siteSCoutlet170710,Y,263523.1099,6196.212079,1.005607738,1.006356818
2120,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,6196.212079,1.005607738,1.006356818
2121,Gt,60,0,siteSCoutlet170807,Y,267972.9067,6196.212079,1.005607738,1.006356818
2122,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,6196.212079,1.005607738,1.006356818
2123,Gt,78,0,siteSC-5B,Y,162850.4689,6196.212079,1.005607738,1.006356818
2124,MhMrMm,78,0,siteSC-5B,Y,162850.4689,6196.212079,1.005607738,1.006356818
2125,Gt,79,0,siteSC-6B,Y,194569.6103,6196.212079,1.005607738,1.006356818
2126,MhMrMm,79,0,siteSC-6B,Y,194569.6103,6196.212079,1.005607738,1.006356818
2127,Gt,82,0,siteSC-7B,Y,213971.6585,6196.212079,1.005607738,1.006356818
2128,MhMrMm,82,0,siteSC-7B,Y,213971.6585,6196.212079,1.005607738,1.006356818
2129,Gt,56,0,SC-8B,Y,237453.753,1480.61754,0.110682567,0.110767038
2130,MhMrMm,56,0,SC-8B,Y,237453.753,1480.61754,0.110682567,0.110767038
2131,Gt,58,0,siteSC-9A,Y,258694.6456,1480.61754,0.110682567,0.110767038
2132,MhMrMm,58,0,siteSC-9A,Y,258694.6456,1480.61754,0.110682567,0.110767038
2133,Gt,59,0,siteSCoutlet170710,Y,263523.1099,1480.61754,0.110682567,0.110767038
2134,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,1480.61754,0.110682567,0.110767038
2135,Gt,60,0,siteSCoutlet170807,Y,267972.9067,1480.61754,0.110682567,0.110767038
2136,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,1480.61754,0.110682567,0.110767038
2137,Gt,78,0,siteSC-5B,Y,162850.4689,1480.61754,0.110682567,0.110767038
2138,MhMrMm,78,0,siteSC-5B,Y,162850.4689,1480.61754,0.110682567,0.110767038
2139,Gt,79,0,siteSC-6B,Y,194569.6103,1480.61754,0.110682567,0.110767038
2140,MhMrMm,79,0,siteSC-6B,Y,194569.6103,1480.61754,0.110682567,0.110767038
2141,Gt,82,0,siteSC-7B,Y,213971.6585,1480.61754,0.110682567,0.110767038
2142,MhMrMm,82,0,siteSC-7B,Y,213971.6585,1480.61754,0.110682567,0.110767038
2143,Gt,56,0,SC-8B,Y,237453.753,8707.842048,0.947019331,0.947756989
2144,MhMrMm,56,0,SC-8B,Y,237453.753,8707.842048,0.947019331,0.947756989
2145,Gt,58,0,siteSC-9A,Y,258694.6456,8707.842048,0.947019331,0.947756989
2146,MhMrMm,58,0,siteSC-9A,Y,258694.6456,8707.842048,0.947019331,0.947756989
2147,Gt,59,0,siteSCoutlet170710,Y,263523.1099,8707.842048,0.947019331,0.947756989
2148,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,8707.842048,0.947019331,0.947756989
2149,Gt,60,0,siteSCoutlet170807,Y,267972.9067,8707.842048,0.947019331,0.947756989
2150,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,8707.842048,0.947019331,0.947756989
2151,Gt,78,0,siteSC-5B,Y,162850.4689,8707.842048,0.947019331,0.947756989
2152,MhMrMm,78,0,siteSC-5B,Y,162850.4689,8707.842048,0.947019331,0.947756989
2153,Gt,79,0,siteSC-6B,Y,194569.6103,8707.842048,0.947019331,0.947756989
2154,MhMrMm,79,0,siteSC-6B,Y,194569.6103,8707.842048,0.947019331,0.947756989
2155,Gt,82,0,siteSC-7B,Y,213971.6585,8707.842048,0.947019331,0.947756989
2156,MhMrMm,82,0,siteSC-7B,Y,213971.6585,8707.842048,0.947019331,0.947756989
2157,Cx,56,0,SC-8B,Y,237453.753,7238.905882,0.874722582,0.875395972
2158,MhMrMm,56,0,SC-8B,Y,237453.753,7238.905882,0.874722582,0.875395972
2159,Cx,58,0,siteSC-9A,Y,258694.6456,7238.905882,0.874722582,0.875395972
2160,MhMrMm,58,0,siteSC-9A,Y,258694.6456,7238.905882,0.874722582,0.875395972
2161,Cx,59,0,siteSCoutlet170710,Y,263523.1099,7238.905882,0.874722582,0.875395972
2162,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,7238.905882,0.874722582,0.875395972
2163,Cx,60,0,siteSCoutlet170807,Y,267972.9067,7238.905882,0.874722582,0.875395972
2164,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,7238.905882,0.874722582,0.875395972
2165,Cx,78,0,siteSC-5B,Y,162850.4689,7238.905882,0.874722582,0.875395972
2166,MhMrMm,78,0,siteSC-5B,Y,162850.4689,7238.905882,0.874722582,0.875395972
2167,Cx,79,0,siteSC-6B,Y,194569.6103,7238.905882,0.874722582,0.875395972
2168,MhMrMm,79,0,siteSC-6B,Y,194569.6103,7238.905882,0.874722582,0.875395972
2169,Cx,82,0,siteSC-7B,Y,213971.6585,7238.905882,0.874722582,0.875395972
2170,MhMrMm,82,0,siteSC-7B,Y,213971.6585,7238.905882,0.874722582,0.875395972
2171,Cx,56,0,SC-8B,Y,237453.753,7527.14727,1.901080199,1.902656305
2172,MhMrMm,56,0,SC-8B,Y,237453.753,7527.14727,1.901080199,1.902656305
2173,Cx,58,0,siteSC-9A,Y,258694.6456,7527.14727,1.901080199,1.902656305
2174,MhMrMm,58,0,siteSC-9A,Y,258694.6456,7527.14727,1.901080199,1.902656305
2175,Cx,59,0,siteSCoutlet170710,Y,263523.1099,7527.14727,1.901080199,1.902656305
2176,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,7527.14727,1.901080199,1.902656305
2177,Cx,60,0,siteSCoutlet170807,Y,267972.9067,7527.14727,1.901080199,1.902656305
2178,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,7527.14727,1.901080199,1.902656305
2179,Cx,78,0,siteSC-5B,Y,162850.4689,7527.14727,1.901080199,1.902656305
2180,MhMrMm,78,0,siteSC-5B,Y,162850.4689,7527.14727,1.901080199,1.902656305
2181,Cx,79,0,siteSC-6B,Y,194569.6103,7527.14727,1.901080199,1.902656305
2182,MhMrMm,79,0,siteSC-6B,Y,194569.6103,7527.14727,1.901080199,1.902656305
2183,Cx,82,0,siteSC-7B,Y,213971.6585,7527.14727,1.901080199,1.902656305
2184,MhMrMm,82,0,siteSC-7B,Y,213971.6585,7527.14727,1.901080199,1.902656305
2185,Af,56,0,SC-8B,Y,237453.753,4063.218612,0.607780622,0.60827715
2186,MhMrMm,56,0,SC-8B,Y,237453.753,4063.218612,0.607780622,0.60827715
2187,Af,58,0,siteSC-9A,Y,258694.6456,4063.218612,0.607780622,0.60827715
2188,MhMrMm,58,0,siteSC-9A,Y,258694.6456,4063.218612,0.607780622,0.60827715
2189,Af,59,0,siteSCoutlet170710,Y,263523.1099,4063.218612,0.607780622,0.60827715
2190,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,4063.218612,0.607780622,0.60827715
2191,Af,60,0,siteSCoutlet170807,Y,267972.9067,4063.218612,0.607780622,0.60827715
2192,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,4063.218612,0.607780622,0.60827715
2193,Af,78,0,siteSC-5B,Y,162850.4689,4063.218612,0.607780622,0.60827715
2194,MhMrMm,78,0,siteSC-5B,Y,162850.4689,4063.218612,0.607780622,0.60827715
2195,Af,79,0,siteSC-6B,Y,194569.6103,4063.218612,0.607780622,0.60827715
2196,MhMrMm,79,0,siteSC-6B,Y,194569.6103,4063.218612,0.607780622,0.60827715
2197,Af,82,0,siteSC-7B,Y,213971.6585,4063.218612,0.607780622,0.60827715
2198,MhMrMm,82,0,siteSC-7B,Y,213971.6585,4063.218612,0.607780622,0.60827715
2199,Af,56,0,SC-8B,Y,237453.753,9842.168108,1.560718386,1.562002006
2200,MhMrMm,56,0,SC-8B,Y,237453.753,9842.168108,1.560718386,1.562002006
2201,Af,58,0,siteSC-9A,Y,258694.6456,9842.168108,1.560718386,1.562002006
2202,MhMrMm,58,0,siteSC-9A,Y,258694.6456,9842.168108,1.560718386,1.562002006
2203,Af,59,0,siteSCoutlet170710,Y,263523.1099,9842.168108,1.560718386,1.562002006
2204,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,9842.168108,1.560718386,1.562002006
2205,Af,60,0,siteSCoutlet170807,Y,267972.9067,9842.168108,1.560718386,1.562002006
2206,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,9842.168108,1.560718386,1.562002006
2207,Af,78,0,siteSC-5B,Y,162850.4689,9842.168108,1.560718386,1.562002006
2208,MhMrMm,78,0,siteSC-5B,Y,162850.4689,9842.168108,1.560718386,1.562002006
2209,Af,79,0,siteSC-6B,Y,194569.6103,9842.168108,1.560718386,1.562002006
2210,MhMrMm,79,0,siteSC-6B,Y,194569.6103,9842.168108,1.560718386,1.562002006
2211,Af,82,0,siteSC-7B,Y,213971.6585,9842.168108,1.560718386,1.562002006
2212,MhMrMm,82,0,siteSC-7B,Y,213971.6585,9842.168108,1.560718386,1.562002006
2213,Gt,56,0,SC-8B,Y,237453.753,3083.066406,0.52733654,0.527719855
2214,MhMrMm,56,0,SC-8B,Y,237453.753,3083.066406,0.52733654,0.527719855
2215,Gt,58,0,siteSC-9A,Y,258694.6456,3083.066406,0.52733654,0.527719855
2216,MhMrMm,58,0,siteSC-9A,Y,258694.6456,3083.066406,0.52733654,0.527719855
2217,Gt,59,0,siteSCoutlet170710,Y,263523.1099,3083.066406,0.52733654,0.527719855
2218,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,3083.066406,0.52733654,0.527719855
2219,Gt,60,0,siteSCoutlet170807,Y,267972.9067,3083.066406,0.52733654,0.527719855
2220,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,3083.066406,0.52733654,0.527719855
2221,Gt,78,0,siteSC-5B,Y,162850.4689,3083.066406,0.52733654,0.527719855
2222,MhMrMm,78,0,siteSC-5B,Y,162850.4689,3083.066406,0.52733654,0.527719855
2223,Gt,79,0,siteSC-6B,Y,194569.6103,3083.066406,0.52733654,0.527719855
2224,MhMrMm,79,0,siteSC-6B,Y,194569.6103,3083.066406,0.52733654,0.527719855
2225,Gt,82,0,siteSC-7B,Y,213971.6585,3083.066406,0.52733654,0.527719855
2226,MhMrMm,82,0,siteSC-7B,Y,213971.6585,3083.066406,0.52733654,0.527719855
2227,fOpOfPO,56,0,SC-8B,Y,237453.753,164.5773922,0.000468808,0.000469003
2228,MhMrMm,56,0,SC-8B,Y,237453.753,164.5773922,0.000468808,0.000469003
2229,fOpOfPO,58,0,siteSC-9A,Y,258694.6456,164.5773922,0.000468808,0.000469003
2230,MhMrMm,58,0,siteSC-9A,Y,258694.6456,164.5773922,0.000468808,0.000469003
2231,fOpOfPO,59,0,siteSCoutlet170710,Y,263523.1099,164.5773922,0.000468808,0.000469003
2232,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,164.5773922,0.000468808,0.000469003
2233,fOpOfPO,60,0,siteSCoutlet170807,Y,267972.9067,164.5773922,0.000468808,0.000469003
2234,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,164.5773922,0.000468808,0.000469003
2235,fOpOfPO,78,0,siteSC-5B,Y,162850.4689,164.5773922,0.000468808,0.000469003
2236,MhMrMm,78,0,siteSC-5B,Y,162850.4689,164.5773922,0.000468808,0.000469003
2237,fOpOfPO,79,0,siteSC-6B,Y,194569.6103,164.5773922,0.000468808,0.000469003
2238,MhMrMm,79,0,siteSC-6B,Y,194569.6103,164.5773922,0.000468808,0.000469003
2239,fOpOfPO,82,0,siteSC-7B,Y,213971.6585,164.5773922,0.000468808,0.000469003
2240,MhMrMm,82,0,siteSC-7B,Y,213971.6585,164.5773922,0.000468808,0.000469003
2241,Mv,10,0,SDUP150704,Y,5570.449787,5176.499122,0.889085053,0.889781383
