OID_,FID_watercourse_acc_count_jk_nad83zn8,waterbody,impact,type,psuedo,acc_val,distant,count,RivID,Fnode,Tnode,Strahler,Segment,acc,acc_count,FID_ch3archydrowatersheds2021061_nad83zn8,HydroID,Name,WatershedArea,LakeAddCheck,Shape_Length
5322,276,,,,,,,,328,335,347,2,545,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,58.717798418817196
5323,276,,,,,,,,328,335,347,2,545,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,58.717798418817196
5324,276,,,,,,,,328,335,347,2,545,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,58.717798418817196
5325,276,,,,,,,,328,335,347,2,545,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,58.717798418817196
5326,276,,,,,,,,328,335,347,2,545,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,58.717798418817196
5327,277,,,,,,,,329,348,347,1,546,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,365.005367538723931
5328,277,,,,,,,,329,348,347,1,546,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,365.005367538723931
5329,277,,,,,,,,329,348,347,1,546,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,365.005367538723931
5330,277,,,,,,,,329,348,347,1,546,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,365.005367538723931
5331,277,,,,,,,,329,348,347,1,546,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,365.005367538723931
5332,277,,,,,,,,329,348,347,1,546,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,365.005367538723931
5333,277,,,,,,,,329,348,347,1,546,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,365.005367538723931
5334,314,,,,,,,,372,397,398,2,542,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,24.888530864666670
5335,314,,,,,,,,372,397,398,2,542,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,24.888530864666670
5336,314,,,,,,,,372,397,398,2,542,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,24.888530864666670
5337,314,,,,,,,,372,397,398,2,542,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,24.888530864666670
5338,314,,,,,,,,372,397,398,2,542,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,24.888530864666670
5339,314,,,,,,,,372,397,398,2,542,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,24.888530864666670
5340,314,,,,,,,,372,397,398,2,542,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,24.888530864666670
5341,366,,,,,,,,428,460,461,1,539,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,348.447086965260269
5342,366,,,,,,,,428,460,461,1,539,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,348.447086965260269
5343,366,,,,,,,,428,460,461,1,539,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,348.447086965260269
5344,366,,,,,,,,428,460,461,1,539,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,348.447086965260269
5345,366,,,,,,,,428,460,461,1,539,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,348.447086965260269
5346,366,,,,,,,,428,460,461,1,539,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,348.447086965260269
5347,366,,,,,,,,428,460,461,1,539,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,348.447086965260269
5348,367,,,,,,,,429,398,461,3,547,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,653.361131907123877
5349,367,,,,,,,,429,398,461,3,547,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,653.361131907123877
5350,367,,,,,,,,429,398,461,3,547,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,653.361131907123877
5351,367,,,,,,,,429,398,461,3,547,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,653.361131907123877
5352,367,,,,,,,,429,398,461,3,547,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,653.361131907123877
5353,367,,,,,,,,429,398,461,3,547,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,653.361131907123877
5354,367,,,,,,,,429,398,461,3,547,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,653.361131907123877
5355,391,,,,,,,,455,488,489,1,559,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,8.947411810065544
5356,391,,,,,,,,455,488,489,1,559,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,8.947411810065544
5357,391,,,,,,,,455,488,489,1,559,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,8.947411810065544
5358,391,,,,,,,,455,488,489,1,559,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,8.947411810065544
5359,391,,,,,,,,455,488,489,1,559,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,8.947411810065544
5360,391,,,,,,,,455,488,489,1,559,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,8.947411810065544
5361,391,,,,,,,,455,488,489,1,559,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,8.947411810065544
5362,392,,1,2,,,,,456,428,489,2,563,2.000000000000000,3.000000000000000,57,,SC-8B,,Y,594.717973747442102
5363,392,,1,2,,,,,456,428,489,2,563,2.000000000000000,3.000000000000000,59,,siteSC-9A,,Y,594.717973747442102
5364,392,,1,2,,,,,456,428,489,2,563,2.000000000000000,3.000000000000000,60,,siteSCoutlet170710,,Y,594.717973747442102
5365,392,,1,2,,,,,456,428,489,2,563,2.000000000000000,3.000000000000000,61,,siteSCoutlet170807,,Y,594.717973747442102
5366,392,,1,2,,,,,456,428,489,2,563,2.000000000000000,3.000000000000000,79,,siteSC-5B,,Y,594.717973747442102
5367,392,,1,2,,,,,456,428,489,2,563,2.000000000000000,3.000000000000000,80,,siteSC-6B,,Y,594.717973747442102
5368,392,,1,2,,,,,456,428,489,2,563,2.000000000000000,3.000000000000000,83,,siteSC-7B,,Y,594.717973747442102
5369,403,,,,,,,,468,499,500,1,538,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,370.648344134114723
5370,403,,,,,,,,468,499,500,1,538,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,370.648344134114723
5371,403,,,,,,,,468,499,500,1,538,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,370.648344134114723
5372,403,,,,,,,,468,499,500,1,538,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,370.648344134114723
5373,403,,,,,,,,468,499,500,1,538,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,370.648344134114723
5374,403,,,,,,,,468,499,500,1,538,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,370.648344134114723
5375,403,,,,,,,,468,499,500,1,538,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,370.648344134114723
5376,404,,,,,,,,469,461,500,3,547,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,692.836249692469096
5377,404,,,,,,,,469,461,500,3,547,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,692.836249692469096
5378,404,,,,,,,,469,461,500,3,547,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,692.836249692469096
5379,404,,,,,,,,469,461,500,3,547,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,692.836249692469096
5380,404,,,,,,,,469,461,500,3,547,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,692.836249692469096
5381,404,,,,,,,,469,461,500,3,547,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,692.836249692469096
5382,404,,,,,,,,469,461,500,3,547,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,692.836249692469096
5383,406,,,,,,,,471,502,503,1,274,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,970.558537561865478
5384,406,,,,,,,,471,502,503,1,274,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,970.558537561865478
5385,406,,,,,,,,471,502,503,1,274,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,970.558537561865478
5386,406,,,,,,,,471,502,503,1,274,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,970.558537561865478
5387,406,,,,,,,,471,502,503,1,274,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,970.558537561865478
5388,406,,,,,,,,471,502,503,1,274,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,970.558537561865478
5389,406,,,,,,,,471,502,503,1,274,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,970.558537561865478
5390,407,,1,2,,,,,472,503,504,5,532,15.000000000000000,21.000000000000000,57,,SC-8B,,Y,128.654247697646213
5391,407,,1,2,,,,,472,503,504,5,532,15.000000000000000,21.000000000000000,59,,siteSC-9A,,Y,128.654247697646213
5392,407,,1,2,,,,,472,503,504,5,532,15.000000000000000,21.000000000000000,60,,siteSCoutlet170710,,Y,128.654247697646213
5393,407,,1,2,,,,,472,503,504,5,532,15.000000000000000,21.000000000000000,61,,siteSCoutlet170807,,Y,128.654247697646213
5394,407,,1,2,,,,,472,503,504,5,532,15.000000000000000,21.000000000000000,79,,siteSC-5B,,Y,128.654247697646213
5395,407,,1,2,,,,,472,503,504,5,532,15.000000000000000,21.000000000000000,80,,siteSC-6B,,Y,128.654247697646213
5396,407,,1,2,,,,,472,503,504,5,532,15.000000000000000,21.000000000000000,83,,siteSC-7B,,Y,128.654247697646213
5397,408,,1,2,,,,,473,504,505,5,532,15.000000000000000,21.000000000000000,57,,SC-8B,,Y,35.795043868101708
5398,408,,1,2,,,,,473,504,505,5,532,15.000000000000000,21.000000000000000,59,,siteSC-9A,,Y,35.795043868101708
5399,408,,1,2,,,,,473,504,505,5,532,15.000000000000000,21.000000000000000,60,,siteSCoutlet170710,,Y,35.795043868101708
5400,408,,1,2,,,,,473,504,505,5,532,15.000000000000000,21.000000000000000,61,,siteSCoutlet170807,,Y,35.795043868101708
5401,408,,1,2,,,,,473,504,505,5,532,15.000000000000000,21.000000000000000,79,,siteSC-5B,,Y,35.795043868101708
5402,408,,1,2,,,,,473,504,505,5,532,15.000000000000000,21.000000000000000,80,,siteSC-6B,,Y,35.795043868101708
5403,408,,1,2,,,,,473,504,505,5,532,15.000000000000000,21.000000000000000,83,,siteSC-7B,,Y,35.795043868101708
5404,409,,,,,,,,474,506,505,1,536,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,980.540675290770082
5405,409,,,,,,,,474,506,505,1,536,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,980.540675290770082
5406,409,,,,,,,,474,506,505,1,536,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,980.540675290770082
5407,409,,,,,,,,474,506,505,1,536,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,980.540675290770082
5408,409,,,,,,,,474,506,505,1,536,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,980.540675290770082
5409,409,,,,,,,,474,506,505,1,536,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,980.540675290770082
5410,409,,,,,,,,474,506,505,1,536,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,980.540675290770082
5411,410,,,,,,,,475,507,508,1,275,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,1817.350778318576658
5412,410,,,,,,,,475,507,508,1,275,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,1817.350778318576658
5413,410,,,,,,,,475,507,508,1,275,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,1817.350778318576658
5414,410,,,,,,,,475,507,508,1,275,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,1817.350778318576658
5415,410,,,,,,,,475,507,508,1,275,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,1817.350778318576658
5416,410,,,,,,,,475,507,508,1,275,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,1817.350778318576658
5417,410,,,,,,,,475,507,508,1,275,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,1817.350778318576658
5418,411,,1,2,,,,,476,508,503,5,532,15.000000000000000,21.000000000000000,57,,SC-8B,,Y,41.123473721831154
5419,411,,1,2,,,,,476,508,503,5,532,15.000000000000000,21.000000000000000,59,,siteSC-9A,,Y,41.123473721831154
5420,411,,1,2,,,,,476,508,503,5,532,15.000000000000000,21.000000000000000,60,,siteSCoutlet170710,,Y,41.123473721831154
5421,411,,1,2,,,,,476,508,503,5,532,15.000000000000000,21.000000000000000,61,,siteSCoutlet170807,,Y,41.123473721831154
5422,411,,1,2,,,,,476,508,503,5,532,15.000000000000000,21.000000000000000,79,,siteSC-5B,,Y,41.123473721831154
5423,411,,1,2,,,,,476,508,503,5,532,15.000000000000000,21.000000000000000,80,,siteSC-6B,,Y,41.123473721831154
5424,411,,1,2,,,,,476,508,503,5,532,15.000000000000000,21.000000000000000,83,,siteSC-7B,,Y,41.123473721831154
5425,412,,1,2,,,,,477,509,508,5,532,15.000000000000000,21.000000000000000,57,,SC-8B,,Y,23.225794360264718
5426,412,,1,2,,,,,477,509,508,5,532,15.000000000000000,21.000000000000000,59,,siteSC-9A,,Y,23.225794360264718
5427,412,,1,2,,,,,477,509,508,5,532,15.000000000000000,21.000000000000000,60,,siteSCoutlet170710,,Y,23.225794360264718
5428,412,,1,2,,,,,477,509,508,5,532,15.000000000000000,21.000000000000000,61,,siteSCoutlet170807,,Y,23.225794360264718
5429,412,,1,2,,,,,477,509,508,5,532,15.000000000000000,21.000000000000000,79,,siteSC-5B,,Y,23.225794360264718
5430,412,,1,2,,,,,477,509,508,5,532,15.000000000000000,21.000000000000000,80,,siteSC-6B,,Y,23.225794360264718
5431,412,,1,2,,,,,477,509,508,5,532,15.000000000000000,21.000000000000000,83,,siteSC-7B,,Y,23.225794360264718
5432,413,,,,,,,,478,510,511,1,273,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,2851.405413797393976
5433,413,,,,,,,,478,510,511,1,273,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,2851.405413797393976
5434,413,,,,,,,,478,510,511,1,273,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,2851.405413797393976
5435,413,,,,,,,,478,510,511,1,273,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,2851.405413797393976
5436,413,,,,,,,,478,510,511,1,273,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,2851.405413797393976
5437,413,,,,,,,,478,510,511,1,273,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,2851.405413797393976
5438,413,,,,,,,,478,510,511,1,273,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,2851.405413797393976
5439,416,,1,2,,,,,481,511,514,5,532,15.000000000000000,21.000000000000000,57,,SC-8B,,Y,226.801644856862595
5440,416,,1,2,,,,,481,511,514,5,532,15.000000000000000,21.000000000000000,59,,siteSC-9A,,Y,226.801644856862595
5441,416,,1,2,,,,,481,511,514,5,532,15.000000000000000,21.000000000000000,60,,siteSCoutlet170710,,Y,226.801644856862595
5442,416,,1,2,,,,,481,511,514,5,532,15.000000000000000,21.000000000000000,61,,siteSCoutlet170807,,Y,226.801644856862595
5443,416,,1,2,,,,,481,511,514,5,532,15.000000000000000,21.000000000000000,79,,siteSC-5B,,Y,226.801644856862595
5444,416,,1,2,,,,,481,511,514,5,532,15.000000000000000,21.000000000000000,80,,siteSC-6B,,Y,226.801644856862595
5445,416,,1,2,,,,,481,511,514,5,532,15.000000000000000,21.000000000000000,83,,siteSC-7B,,Y,226.801644856862595
5446,417,,,,,,,,482,500,514,3,547,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,139.354614804707580
5447,417,,,,,,,,482,500,514,3,547,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,139.354614804707580
5448,417,,,,,,,,482,500,514,3,547,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,139.354614804707580
5449,417,,,,,,,,482,500,514,3,547,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,139.354614804707580
5450,417,,,,,,,,482,500,514,3,547,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,139.354614804707580
5451,417,,,,,,,,482,500,514,3,547,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,139.354614804707580
5452,417,,,,,,,,482,500,514,3,547,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,139.354614804707580
5453,418,,1,2,,,,,483,515,511,5,532,15.000000000000000,21.000000000000000,57,,SC-8B,,Y,73.006185842100081
5454,418,,1,2,,,,,483,515,511,5,532,15.000000000000000,21.000000000000000,59,,siteSC-9A,,Y,73.006185842100081
5455,418,,1,2,,,,,483,515,511,5,532,15.000000000000000,21.000000000000000,60,,siteSCoutlet170710,,Y,73.006185842100081
5456,418,,1,2,,,,,483,515,511,5,532,15.000000000000000,21.000000000000000,61,,siteSCoutlet170807,,Y,73.006185842100081
5457,418,,1,2,,,,,483,515,511,5,532,15.000000000000000,21.000000000000000,79,,siteSC-5B,,Y,73.006185842100081
5458,418,,1,2,,,,,483,515,511,5,532,15.000000000000000,21.000000000000000,80,,siteSC-6B,,Y,73.006185842100081
5459,418,,1,2,,,,,483,515,511,5,532,15.000000000000000,21.000000000000000,83,,siteSC-7B,,Y,73.006185842100081
5460,420,,1,2,,,,,485,505,515,5,532,15.000000000000000,21.000000000000000,57,,SC-8B,,Y,641.864053385864281
5461,420,,1,2,,,,,485,505,515,5,532,15.000000000000000,21.000000000000000,59,,siteSC-9A,,Y,641.864053385864281
5462,420,,1,2,,,,,485,505,515,5,532,15.000000000000000,21.000000000000000,60,,siteSCoutlet170710,,Y,641.864053385864281
5463,420,,1,2,,,,,485,505,515,5,532,15.000000000000000,21.000000000000000,61,,siteSCoutlet170807,,Y,641.864053385864281
5464,420,,1,2,,,,,485,505,515,5,532,15.000000000000000,21.000000000000000,79,,siteSC-5B,,Y,641.864053385864281
5465,420,,1,2,,,,,485,505,515,5,532,15.000000000000000,21.000000000000000,80,,siteSC-6B,,Y,641.864053385864281
5466,420,,1,2,,,,,485,505,515,5,532,15.000000000000000,21.000000000000000,83,,siteSC-7B,,Y,641.864053385864281
5467,421,,,,,,,,486,517,518,1,554,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,2646.001619051333364
5468,421,,,,,,,,486,517,518,1,554,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,2646.001619051333364
5469,421,,,,,,,,486,517,518,1,554,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,2646.001619051333364
5470,421,,,,,,,,486,517,518,1,554,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,2646.001619051333364
5471,421,,,,,,,,486,517,518,1,554,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,2646.001619051333364
5472,421,,,,,,,,486,517,518,1,554,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,2646.001619051333364
5473,421,,,,,,,,486,517,518,1,554,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,2646.001619051333364
5474,422,,,,,,,,487,519,518,1,555,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,1343.499277767164813
5475,422,,,,,,,,487,519,518,1,555,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,1343.499277767164813
5476,422,,,,,,,,487,519,518,1,555,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,1343.499277767164813
5477,422,,,,,,,,487,519,518,1,555,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,1343.499277767164813
5478,422,,,,,,,,487,519,518,1,555,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,1343.499277767164813
5479,422,,,,,,,,487,519,518,1,555,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,1343.499277767164813
5480,422,,,,,,,,487,519,518,1,555,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,1343.499277767164813
5481,434,,,,,,,,499,537,538,1,272,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,48.116159028467372
5482,434,,,,,,,,499,537,538,1,272,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,48.116159028467372
5483,434,,,,,,,,499,537,538,1,272,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,48.116159028467372
5484,434,,,,,,,,499,537,538,1,272,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,48.116159028467372
5485,434,,,,,,,,499,537,538,1,272,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,48.116159028467372
5486,434,,,,,,,,499,537,538,1,272,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,48.116159028467372
5487,434,,,,,,,,499,537,538,1,272,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,48.116159028467372
5488,435,,1,2,,,,,500,538,539,5,532,15.000000000000000,21.000000000000000,57,,SC-8B,,Y,544.239713039240200
5489,435,,1,2,,,,,500,538,539,5,532,15.000000000000000,21.000000000000000,59,,siteSC-9A,,Y,544.239713039240200
5490,435,,1,2,,,,,500,538,539,5,532,15.000000000000000,21.000000000000000,60,,siteSCoutlet170710,,Y,544.239713039240200
5491,435,,1,2,,,,,500,538,539,5,532,15.000000000000000,21.000000000000000,61,,siteSCoutlet170807,,Y,544.239713039240200
5492,435,,1,2,,,,,500,538,539,5,532,15.000000000000000,21.000000000000000,79,,siteSC-5B,,Y,544.239713039240200
5493,435,,1,2,,,,,500,538,539,5,532,15.000000000000000,21.000000000000000,80,,siteSC-6B,,Y,544.239713039240200
5494,435,,1,2,,,,,500,538,539,5,532,15.000000000000000,21.000000000000000,83,,siteSC-7B,,Y,544.239713039240200
5495,436,,,,,,,,501,540,541,1,271,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,212.360765041554544
5496,436,,,,,,,,501,540,541,1,271,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,212.360765041554544
5497,436,,,,,,,,501,540,541,1,271,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,212.360765041554544
5498,436,,,,,,,,501,540,541,1,271,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,212.360765041554544
5499,436,,,,,,,,501,540,541,1,271,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,212.360765041554544
5500,436,,,,,,,,501,540,541,1,271,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,212.360765041554544
5501,436,,,,,,,,501,540,541,1,271,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,212.360765041554544
5502,443,,1,2,,,,,508,547,548,5,532,15.000000000000000,21.000000000000000,57,,SC-8B,,Y,13.423556929111497
5503,443,,1,2,,,,,508,547,548,5,532,15.000000000000000,21.000000000000000,59,,siteSC-9A,,Y,13.423556929158448
5504,443,,1,2,,,,,508,547,548,5,532,15.000000000000000,21.000000000000000,60,,siteSCoutlet170710,,Y,13.423556929158448
5505,443,,1,2,,,,,508,547,548,5,532,15.000000000000000,21.000000000000000,61,,siteSCoutlet170807,,Y,13.423556929158448
5506,443,,1,2,,,,,508,547,548,5,532,15.000000000000000,21.000000000000000,79,,siteSC-5B,,Y,13.423556929158448
5507,443,,1,2,,,,,508,547,548,5,532,15.000000000000000,21.000000000000000,80,,siteSC-6B,,Y,13.423556929158448
5508,443,,1,2,,,,,508,547,548,5,532,15.000000000000000,21.000000000000000,83,,siteSC-7B,,Y,13.423556929158448
5509,444,,,,,,,,509,549,548,1,533,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,353.380822454299732
5510,444,,,,,,,,509,549,548,1,533,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,353.380822454299732
5511,444,,,,,,,,509,549,548,1,533,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,353.380822454299732
5512,444,,,,,,,,509,549,548,1,533,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,353.380822454299732
5513,444,,,,,,,,509,549,548,1,533,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,353.380822454299732
5514,444,,,,,,,,509,549,548,1,533,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,353.380822454299732
5515,444,,,,,,,,509,549,548,1,533,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,353.380822454299732
5516,445,,1,2,,,,,510,548,509,5,532,15.000000000000000,21.000000000000000,57,,SC-8B,,Y,931.376709407626436
5517,445,,1,2,,,,,510,548,509,5,532,15.000000000000000,21.000000000000000,59,,siteSC-9A,,Y,931.376709407626436
5518,445,,1,2,,,,,510,548,509,5,532,15.000000000000000,21.000000000000000,60,,siteSCoutlet170710,,Y,931.376709407626436
5519,445,,1,2,,,,,510,548,509,5,532,15.000000000000000,21.000000000000000,61,,siteSCoutlet170807,,Y,931.376709407626436
5520,445,,1,2,,,,,510,548,509,5,532,15.000000000000000,21.000000000000000,79,,siteSC-5B,,Y,931.376709407626436
5521,445,,1,2,,,,,510,548,509,5,532,15.000000000000000,21.000000000000000,80,,siteSC-6B,,Y,931.376709407626436
5522,445,,1,2,,,,,510,548,509,5,532,15.000000000000000,21.000000000000000,83,,siteSC-7B,,Y,931.376709407626436
5523,446,,1,2,,,,,511,514,550,5,532,15.000000000000000,21.000000000000000,57,,SC-8B,,Y,1705.194515533627737
5524,446,,1,2,,,,,511,514,550,5,532,15.000000000000000,21.000000000000000,59,,siteSC-9A,,Y,1705.194515533627737
5525,446,,1,2,,,,,511,514,550,5,532,15.000000000000000,21.000000000000000,60,,siteSCoutlet170710,,Y,1705.194515533627737
5526,446,,1,2,,,,,511,514,550,5,532,15.000000000000000,21.000000000000000,61,,siteSCoutlet170807,,Y,1705.194515533627737
5527,446,,1,2,,,,,511,514,550,5,532,15.000000000000000,21.000000000000000,79,,siteSC-5B,,Y,1705.194515533627737
5528,446,,1,2,,,,,511,514,550,5,532,15.000000000000000,21.000000000000000,80,,siteSC-6B,,Y,1705.194515533627737
5529,446,,1,2,,,,,511,514,550,5,532,15.000000000000000,21.000000000000000,83,,siteSC-7B,,Y,1705.194515533627737
5530,447,,1,2,,,,,512,539,541,5,532,15.000000000000000,21.000000000000000,57,,SC-8B,,Y,812.193520426054079
5531,447,,1,2,,,,,512,539,541,5,532,15.000000000000000,21.000000000000000,59,,siteSC-9A,,Y,812.193520426054079
5532,447,,1,2,,,,,512,539,541,5,532,15.000000000000000,21.000000000000000,60,,siteSCoutlet170710,,Y,812.193520426054079
5533,447,,1,2,,,,,512,539,541,5,532,15.000000000000000,21.000000000000000,61,,siteSCoutlet170807,,Y,812.193520426054079
5534,447,,1,2,,,,,512,539,541,5,532,15.000000000000000,21.000000000000000,79,,siteSC-5B,,Y,812.193520426054079
5535,447,,1,2,,,,,512,539,541,5,532,15.000000000000000,21.000000000000000,80,,siteSC-6B,,Y,812.193520426054079
5536,447,,1,2,,,,,512,539,541,5,532,15.000000000000000,21.000000000000000,83,,siteSC-7B,,Y,812.193520426054079
5537,448,,1,2,,,,,513,550,538,5,532,15.000000000000000,21.000000000000000,57,,SC-8B,,Y,403.313676801602639
5538,448,,1,2,,,,,513,550,538,5,532,15.000000000000000,21.000000000000000,59,,siteSC-9A,,Y,403.313676801602639
5539,448,,1,2,,,,,513,550,538,5,532,15.000000000000000,21.000000000000000,60,,siteSCoutlet170710,,Y,403.313676801602639
5540,448,,1,2,,,,,513,550,538,5,532,15.000000000000000,21.000000000000000,61,,siteSCoutlet170807,,Y,403.313676801602639
5541,448,,1,2,,,,,513,550,538,5,532,15.000000000000000,21.000000000000000,79,,siteSC-5B,,Y,403.313676801602639
5542,448,,1,2,,,,,513,550,538,5,532,15.000000000000000,21.000000000000000,80,,siteSC-6B,,Y,403.313676801602639
