"","Date","site","TIMESTAMP","RECORD","SM10cm","SM25cm","AirTinst48","AirTavg48","RainTot48","SM10cm48","SM25cm48","SWRad48","LWRad48","RadTot48","WindSpd48","WindDir48"
"15","2017-07-20","35","2017-07-20 14:00:00",4013,0.18,0.304,18.7635416666667,18.671875,0,0.1823125,0.307583333333333,228.709354147917,-60.1112497916667,168.598041666667,1.3312083375,223.169708333333
"16","2017-07-20","36","2017-07-20 10:00:00",4009,0.183,0.306,18.2402083333333,18.1114583333333,0,0.182604166666667,0.308125,227.551020814583,-59.2166664583333,168.331375,1.25964583958333,207.963458333333
"17","2017-07-20","37","2017-07-20 11:00:00",4010,0.182,0.306,18.3702083333333,18.2554166666667,0,0.182541666666667,0.307979166666667,227.31768748125,-59.6174997916667,167.698041666667,1.27456250625,212.592625
"18","2017-07-20","38","2017-07-20 14:00:00",4013,0.18,0.304,18.7635416666667,18.671875,0,0.1823125,0.307583333333333,228.709354147917,-60.1112497916667,168.598041666667,1.3312083375,223.169708333333
"19","2017-07-22","10","2017-07-22 17:00:00",4064,0.213,0.331,8.63725008333333,8.77106252083333,37.5,0.217625,0.341041666666667,123.261375,-28.4186875,94.8478958333333,2.15927083333333,193.62835416875
"20","2017-07-22","14","2017-07-22 10:00:00",4057,0.22,0.344,10.3295417708333,10.4618958541667,37.5,0.212375,0.336083333333333,137.219708333333,-32.2538958333333,104.972895833333,2.09077083333333,206.536520833333
"21","2017-07-22","19","2017-07-22 13:00:00",4060,0.217,0.339,9.61475008333333,9.73106252083333,37.5,0.214666666666667,0.338375,133.642625,-31.5738958333333,102.074979166667,2.08022916666667,206.569854166667
"22","2017-07-22","20","2017-07-22 14:00:00",4061,0.216,0.336,9.40037508333333,9.48793752083333,37.5,0.215416666666667,0.339083333333333,129.771791666667,-30.9757708333333,98.8020625,2.07964583333333,200.00716666875
"23","2017-07-22","3","2017-07-22 12:00:00",4059,0.218,0.341,9.84870841666667,9.9696041875,37.5,0.213916666666667,0.337625,137.786375,-32.0841041666667,105.7083125,2.0935,206.519854166667
"24","2017-07-22","5","2017-07-22 16:00:00",4063,0.214,0.334,8.86933341666667,9.00752085416667,37.5,0.216895833333333,0.340395833333333,125.590541666667,-29.3988958333333,96.1958125,2.130125,193.32835416875
"25","2017-07-22","8","2017-07-22 16:00:00",4063,0.214,0.334,8.86933341666667,9.00752085416667,37.5,0.216895833333333,0.340395833333333,125.590541666667,-29.3988958333333,96.1958125,2.130125,193.32835416875
"26","2017-07-29","31","2017-07-29 13:00:00",4228,0.2,0.316,14.909375,14.8289583333333,0,0.20425,0.321958333333333,235.337500002083,-71.678125,163.660041666667,1.38952083958333,232.132291666667
"27","2017-07-29","32","2017-07-29 11:00:00",4226,0.201,0.318,14.6660416666667,14.55625,0,0.204895833333333,0.322666666666667,232.81041666875,-71.2297916666667,161.580875,1.39406250625,224.292708333333
"28","2017-07-30","57","2017-07-30 12:00:00",4251,0.196,0.313,16.2979166666667,16.2545833333333,0,0.198604166666667,0.3160625,225.220645833333,-71.1839583333333,154.04375,1.63516666666667,300.211708333333
"29","2017-07-30","7","2017-07-30 14:00:00",4253,0.195,0.312,16.4022916666667,16.3645833333333,0,0.198145833333333,0.315604166666667,222.735229166667,-70.96375,151.779166666667,1.651875,295.257541666667
"30","2017-08-01","31","2017-08-01 12:00:00",4299,0.192,0.308,17.8679166666667,17.8089583333333,0.1,0.193041666666667,0.3100625,196.963833333333,-51.3535416645833,145.610312502083,2.18945833333333,184.187166666667
"31","2017-08-01","32","2017-08-01 11:00:00",4298,0.192,0.309,17.8702083333333,17.7954166666667,0.1,0.193145833333333,0.310166666666667,195.793,-51.36520833125,144.42697916875,2.1649375,183.781375
"32","2017-08-03","1","2017-08-03 11:00:00",4346,0.19,0.306,17.76875,17.745,0,0.189104166666667,0.30575,174.054958333333,-53.6335416666667,120.4224375,2.62827083541667,104.276583333333
"33","2017-08-03","45","2017-08-03 13:00:00",4348,0.189,0.304,17.6739583333333,17.6195833333333,0,0.189020833333333,0.305625,169.759125,-52.8195833333333,116.939104166667,2.62158333541667,111.052625
"34","2017-08-05","62","2017-08-05 13:00:00",4396,0.204,0.309,12.1191042083333,12.2731667291667,10.1,0.195583333333333,0.305666666666667,82.526875,-17.20179166875,65.3194375,1.72179166875,175.882708333333
"35","2017-08-05","71","2017-08-05 12:00:00",4395,0.204,0.309,12.3136875416667,12.4694167291667,10.1,0.195291666666667,0.305583333333333,87.2977083333333,-18.2461458354167,69.0465208333333,1.73541666875,169.743333333333
"36","2017-08-07","SC Outlet","2017-08-07 12:00:00",4443,0.192,0.304,16.431875,16.2764583333333,0,0.195791666666667,0.305541666666667,200.193958333333,-60.0918958333333,140.100708333333,1.6919583375,287.802083333333
"37","2017-08-09","12-1","2017-08-09 11:00:00",4490,0.189,0.302,19.9260416666667,19.9758333333333,0,0.188666666666667,0.301625,154.912291645833,-47.011436875,107.890541645833,1.84016666875,112.50625
"38","2017-08-09","40-alt1","2017-08-09 14:00:00",4493,0.188,0.3,19.9791666666667,19.9997916666667,0,0.1884375,0.301458333333333,156.906041645833,-47.6101870833333,109.2884583125,1.84704166875,93.6677083333333
