OID_,FID_allslumpsclippedtowatershed,FID_Peel_Slumps_2016,OBJECTID,SHAPE_Leng,SLUMP_ID,STATUS,GEOMORPH,SECONDARY,CONNECTIVI,RIPARIAN,NOTES,IMAGE_SOUR,IMAGE_DATE,FID_rts_delineations_stony_sarahaddCB,FID_rts_delineations_stony,OBJECTID_1,SHAPE_Leng_1,SLUMP_ID_1,STATUS_1,GEOMORPH_1,SECONDARY_1,CONNECTIVI_1,RIPARIAN_1,NOTES_1,IMAGE_SOUR_1,IMAGE_DATE_1,mapped,FID_Peel_Slumps_2016_CB,OBJECTID_12,SHAPE_Leng_12,SLUMP_ID_12,STATUS_12,GEOMORPH_12,SECONDARY_12,CONNECTIVI_12,RIPARIAN_12,NOTES_12,IMAGE_SOUR_12,IMAGE_DATE_12,FID_ch3archydrowatersheds2021061_nad83zn8,HydroID,Name,WatershedArea,LakeAddCheck,Shape_Length,Shape_Area
1004,14,53,114,775.321801163000032,54,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,71,,site5,,Y,55.536205194366858,132.950953502158228
1005,14,53,114,775.321801163000032,54,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,79,,siteSC-5B,,Y,55.536205194366858,132.950953502158228
1006,14,53,114,775.321801163000032,54,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,80,,siteSC-6B,,Y,55.536205194366858,132.950953502158228
1007,14,53,114,775.321801163000032,54,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,83,,siteSC-7B,,Y,55.536205194366858,132.950953502158228
1008,15,55,116,127.418433461000006,56,2,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,127.418433461119150,1043.723832660049538
1009,15,55,116,127.418433461000006,56,2,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,127.418433461119150,1043.723832660049538
1010,15,55,116,127.418433461000006,56,2,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,127.418433461119150,1043.723832660049538
1011,15,55,116,127.418433461000006,56,2,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,127.418433461119150,1043.723832660049538
1012,15,55,116,127.418433461000006,56,2,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,70,,site19,,Y,127.418433461119150,1043.723832660049538
1013,15,55,116,127.418433461000006,56,2,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,79,,siteSC-5B,,Y,127.418433461119150,1043.723832660049538
1014,15,55,116,127.418433461000006,56,2,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,80,,siteSC-6B,,Y,127.418433461119150,1043.723832660049538
1015,15,55,116,127.418433461000006,56,2,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,83,,siteSC-7B,,Y,127.418433461119150,1043.723832660049538
1016,18,61,122,384.095879378999996,62,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,384.095879379485780,6465.362076160943616
1017,18,61,122,384.095879378999996,62,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,384.095879379485780,6465.362076160943616
1018,18,61,122,384.095879378999996,62,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,384.095879379485780,6465.362076160943616
1019,18,61,122,384.095879378999996,62,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,384.095879379485780,6465.362076160943616
1020,18,61,122,384.095879378999996,62,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,70,,site19,,Y,384.095879379485780,6465.362076160943616
1021,18,61,122,384.095879378999996,62,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,79,,siteSC-5B,,Y,384.095879379485780,6465.362076160943616
1022,18,61,122,384.095879378999996,62,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,80,,siteSC-6B,,Y,384.095879379485780,6465.362076160943616
1023,18,61,122,384.095879378999996,62,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,83,,siteSC-7B,,Y,384.095879379485780,6465.362076160943616
1024,19,65,126,424.807432371999994,66,2,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,424.807432371927348,12041.891272489869152
1025,19,65,126,424.807432371999994,66,2,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,424.807432371927348,12041.891272489869152
1026,19,65,126,424.807432371999994,66,2,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,424.807432371927348,12041.891272489869152
1027,19,65,126,424.807432371999994,66,2,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,424.807432371927348,12041.891272489869152
1028,19,65,126,424.807432371999994,66,2,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,73,,site37,,Y,424.807432371927348,12041.891272489869152
1029,19,65,126,424.807432371999994,66,2,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,79,,siteSC-5B,,Y,424.807432371927348,12041.891272489869152
1030,19,65,126,424.807432371999994,66,2,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,80,,siteSC-6B,,Y,424.807432371927348,12041.891272489869152
1031,19,65,126,424.807432371999994,66,2,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,83,,siteSC-7B,,Y,424.807432371927348,12041.891272489869152
1032,20,68,129,473.799601822999989,69,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,473.799601823425917,9972.378592319821109
1033,20,68,129,473.799601822999989,69,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,473.799601823425917,9972.378592319821109
1034,20,68,129,473.799601822999989,69,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,473.799601823425917,9972.378592319821109
1035,20,68,129,473.799601822999989,69,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,473.799601823425917,9972.378592319821109
1036,20,68,129,473.799601822999989,69,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,73,,site37,,Y,473.799601823425917,9972.378592319821109
1037,20,68,129,473.799601822999989,69,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,79,,siteSC-5B,,Y,473.799601823425917,9972.378592319821109
1038,20,68,129,473.799601822999989,69,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,80,,siteSC-6B,,Y,473.799601823425917,9972.378592319821109
1039,20,68,129,473.799601822999989,69,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,83,,siteSC-7B,,Y,473.799601823425917,9972.378592319821109
1040,21,70,132,196.215716729999997,71,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,196.215716729616588,1628.481433747538404
1041,21,70,132,196.215716729999997,71,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,196.215716729616588,1628.481433747538404
1042,21,70,132,196.215716729999997,71,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,196.215716729616588,1628.481433747538404
1043,21,70,132,196.215716729999997,71,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,196.215716729616588,1628.481433747538404
1044,21,70,132,196.215716729999997,71,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,73,,site37,,Y,196.215716729616588,1628.481433747538404
1045,21,70,132,196.215716729999997,71,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,79,,siteSC-5B,,Y,196.215716729616588,1628.481433747538404
1046,21,70,132,196.215716729999997,71,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,80,,siteSC-6B,,Y,196.215716729616588,1628.481433747538404
1047,21,70,132,196.215716729999997,71,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,83,,siteSC-7B,,Y,196.215716729616588,1628.481433747538404
1048,22,71,133,189.275332281999994,72,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,189.275332281508213,1787.523365658176772
1049,22,71,133,189.275332281999994,72,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,189.275332281508213,1787.523365658176772
1050,22,71,133,189.275332281999994,72,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,189.275332281508213,1787.523365658176772
1051,22,71,133,189.275332281999994,72,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,189.275332281508213,1787.523365658176772
1052,22,71,133,189.275332281999994,72,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,73,,site37,,Y,189.275332281508213,1787.523365658176772
1053,22,71,133,189.275332281999994,72,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,79,,siteSC-5B,,Y,189.275332281508213,1787.523365658176772
1054,22,71,133,189.275332281999994,72,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,80,,siteSC-6B,,Y,189.275332281508213,1787.523365658176772
1055,22,71,133,189.275332281999994,72,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,83,,siteSC-7B,,Y,189.275332281508213,1787.523365658176772
1056,23,73,137,334.308746024000015,74,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,334.308746024311233,3091.686483135486469
1057,23,73,137,334.308746024000015,74,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,334.308746024311233,3091.686483135486469
1058,23,73,137,334.308746024000015,74,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,334.308746024311233,3091.686483135486469
1059,23,73,137,334.308746024000015,74,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,334.308746024311233,3091.686483135486469
1060,23,73,137,334.308746024000015,74,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,73,,site37,,Y,334.308746024311233,3091.686483135486469
1061,23,73,137,334.308746024000015,74,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,79,,siteSC-5B,,Y,334.308746024311233,3091.686483135486469
1062,23,73,137,334.308746024000015,74,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,80,,siteSC-6B,,Y,334.308746024311233,3091.686483135486469
1063,23,73,137,334.308746024000015,74,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,83,,siteSC-7B,,Y,334.308746024311233,3091.686483135486469
1064,24,74,138,388.377710244000014,75,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,388.377710243932199,7233.857170308654531
1065,24,74,138,388.377710244000014,75,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,388.377710243932199,7233.857170308654531
1066,24,74,138,388.377710244000014,75,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,388.377710243932199,7233.857170308654531
1067,24,74,138,388.377710244000014,75,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,388.377710243932199,7233.857170308654531
1068,24,74,138,388.377710244000014,75,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,73,,site37,,Y,388.377710243932199,7233.857170308654531
1069,24,74,138,388.377710244000014,75,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,79,,siteSC-5B,,Y,388.377710243932199,7233.857170308654531
1070,24,74,138,388.377710244000014,75,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,80,,siteSC-6B,,Y,388.377710243932199,7233.857170308654531
1071,24,74,138,388.377710244000014,75,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,83,,siteSC-7B,,Y,388.377710243932199,7233.857170308654531
1072,25,76,140,564.051083033000054,78,1,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,564.051083033076679,9933.218387465418346
1073,25,76,140,564.051083033000054,78,1,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,564.051083033076679,9933.218387465418346
1074,25,76,140,564.051083033000054,78,1,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,564.051083033076679,9933.218387465418346
1075,25,76,140,564.051083033000054,78,1,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,564.051083033076679,9933.218387465418346
1076,25,76,140,564.051083033000054,78,1,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,72,,site36,,Y,564.051083033076679,9933.218387465418346
1077,25,76,140,564.051083033000054,78,1,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,79,,siteSC-5B,,Y,564.051083033076679,9933.218387465418346
1078,25,76,140,564.051083033000054,78,1,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,80,,siteSC-6B,,Y,564.051083033076679,9933.218387465418346
1079,25,76,140,564.051083033000054,78,1,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,83,,siteSC-7B,,Y,564.051083033076679,9933.218387465418346
1080,26,81,145,713.980947946000015,83,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,713.980947946240121,17785.110895716334198
1081,26,81,145,713.980947946000015,83,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,713.980947946240121,17785.110895716334198
1082,26,81,145,713.980947946000015,83,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,713.980947946240121,17785.110895716334198
1083,26,81,145,713.980947946000015,83,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,713.980947946240121,17785.110895716334198
1084,26,81,145,713.980947946000015,83,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,72,,site36,,Y,713.980947946240121,17785.110895716334198
1085,26,81,145,713.980947946000015,83,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,79,,siteSC-5B,,Y,713.980947946240121,17785.110895716334198
1086,26,81,145,713.980947946000015,83,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,80,,siteSC-6B,,Y,713.980947946240121,17785.110895716334198
1087,26,81,145,713.980947946000015,83,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,83,,siteSC-7B,,Y,713.980947946240121,17785.110895716334198
1088,27,88,152,274.841103625000017,90,2,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,274.841103625103131,2511.903402013588220
1089,27,88,152,274.841103625000017,90,2,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,274.841103625103131,2511.903402013588220
1090,27,88,152,274.841103625000017,90,2,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,274.841103625103131,2511.903402013588220
1091,27,88,152,274.841103625000017,90,2,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,274.841103625103131,2511.903402013588220
1092,27,88,152,274.841103625000017,90,2,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,72,,site36,,Y,274.841103625103131,2511.903402013588220
1093,27,88,152,274.841103625000017,90,2,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,79,,siteSC-5B,,Y,274.841103625103131,2511.903402013588220
1094,27,88,152,274.841103625000017,90,2,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,80,,siteSC-6B,,Y,274.841103625103131,2511.903402013588220
1095,27,88,152,274.841103625000017,90,2,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,83,,siteSC-7B,,Y,274.841103625103131,2511.903402013588220
1096,28,91,155,872.655297745999974,93,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,872.655297746332167,41637.632166418763518
1097,28,91,155,872.655297745999974,93,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,872.655297746332167,41637.632166418763518
1098,28,91,155,872.655297745999974,93,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,872.655297746332167,41637.632166418763518
1099,28,91,155,872.655297745999974,93,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,872.655297746332167,41637.632166418763518
1100,28,91,155,872.655297745999974,93,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,72,,site36,,Y,872.655297746332167,41637.632166418763518
1101,28,91,155,872.655297745999974,93,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,79,,siteSC-5B,,Y,872.655297746332167,41637.632166418763518
1102,28,91,155,872.655297745999974,93,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,80,,siteSC-6B,,Y,872.655297746332167,41637.632166418763518
1103,28,91,155,872.655297745999974,93,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,83,,siteSC-7B,,Y,872.655297746332167,41637.632166418763518
1104,29,95,159,480.902421060999984,97,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,480.902421060802453,10385.886345164119120
1105,29,95,159,480.902421060999984,97,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,480.902421060802453,10385.886345164119120
1106,29,95,159,480.902421060999984,97,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,480.902421060802453,10385.886345164119120
1107,29,95,159,480.902421060999984,97,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,480.902421060802453,10385.886345164119120
