"","Name","site","loc","trans","date","lat","long","year","campaign","trannum","loc2","WatershedArea","percshale","colluvial_perc","morainal_perc","alluvial_perc","glaciofluvial_perc","organic_perc","glaciolacustrine_perc","lakeperc","scaledgpp","scalednpp","meanelev_m","meanslope_deg","barrenland_perc","forest_perc","grassland_perc","lichenmoss_perc","shrubland_perc","water_perc","urbanbuilt_perc","wetland_perc","percslump2016","percslump17all","strahlerimpactacc","slumpacccount","strahlerstream","wmeanSOCC_100CM","gldistkm","meanrough"
"122",NA,"SE","IN","SS-0000",2016-06-17,67.1488239,-135.718552,2016,"2016transect",1,"IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.31112135396841,NA
"123",NA,"SD","IN","SS-0000",2015-07-04,67.1803,-135.72717,2015,"2015shorttransects",1,"IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11727822236687,NA
"124",NA,"SD","IN","SS-0000",2015-07-22,67.1803,-135.72717,2015,"2015shorttransects",2,"IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11727822236687,NA
"125",NA,"SD","IN","SS-0000",2015-08-16,67.1803,-135.72717,2015,"2015shorttransects",3,"IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11727822236687,NA
"126",NA,"SE","IN","SL",2016-08-09,67.1488239,-135.718552,2016,"2016transect",3,"IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.31112135396841,NA
"127",NA,"SE","IN","SMSC",2016-08-09,67.1488239,-135.718552,2016,"2016transect",3,"IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.31112135396841,NA
"128",NA,"SE","IN","SN",2016-08-09,67.1488239,-135.718552,2016,"2016transect",3,"IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.31112135396841,NA
"129",NA,"SE","IN","SS-0000",2015-07-06,67.14862,-135.71803,2015,"2015shorttransects",1,"IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33554029506843,NA
"130",NA,"SE","IN","SS-0000",2016-08-09,67.1488239,-135.718552,2016,"2016transect",3,"IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.31112135396841,NA
"131",NA,"SE","IN","SS-0000",2016-07-25,67.1488239,-135.718552,2016,"2016transect",2,"IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.31112135396841,NA
